
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Rt,Yds,Y/Rt,TD,Ret,Yds,Y/R,TD,TD,Pts
33,1992,1,1992-09-06,24-226,SEA,,CIN,L 3-21,14,49,3.50,0,2,1,33,33.00,0,2,12,6.00,0,2,4,2.00,0,0,0
34,1992,2,1992-09-13,24-233,SEA,@,KAN,L 7-26,12,53,4.42,0,3,1,1,1.00,0,4,83,20.75,0,2,5,2.50,0,0,0
35,1992,3,1992-09-20,24-240,SEA,@,NWE,W 10-6,24,122,5.08,1,2,1,7,7.00,0,1,20,20.00,0,4,26,6.50,0,1,6
36,1992,4,1992-09-27,24-247,SEA,,MIA,L 17-19,13,47,3.62,0,4,4,49,12.25,0,4,81,20.25,0,2,14,7.00,0,0,0
37,1992,5,1992-10-04,24-254,SEA,@,SDG,L 6-17,13,76,5.85,0,3,3,1,0.33,0,1,7,7.00,0,1,8,8.00,0,0,0
38,1992,6,1992-10-11,24-261,SEA,@,DAL,L 0-27,7,14,2.00,0,1,0,0,,0,4,86,21.50,0,1,0,0.00,0,0,0
39,1992,7,1992-10-18,24-268,SEA,,RAI,L 0-19,6,18,3.00,0,1,1,13,13.00,0,1,34,34.00,0,4,44,11.00,0,0,0
40,1992,8,1992-10-25,24-275,SEA,@,NYG,L 10-23,10,29,2.90,0,1,1,-1,-1.00,0,1,15,15.00,0,1,-2,-2.00,0,0,0
41,1992,9,1992-11-08,24-289,SEA,,WAS,L 3-16,19,103,5.42,0,1,1,4,4.00,0,2,42,21.00,0,2,22,11.00,0,0,0
42,1992,10,1992-11-15,24-296,SEA,@,RAI,L 3-20,15,63,4.20,0,1,1,7,7.00,0,0,0,,0,4,39,9.75,0,0,0
43,1992,11,1992-11-22,24-303,SEA,,KAN,L 14-24,20,154,7.70,1,1,0,0,,0,0,0,,0,1,4,4.00,0,1,6
44,1992,12,1992-11-30,24-311,SEA,,DEN,W 16-13,16,34,2.13,0,5,2,20,10.00,0,1,1,1.00,0,5,52,10.40,0,0,0
45,1992,13,1992-12-06,24-317,SEA,@,PIT,L 14-20,14,43,3.07,0,,0,0,,0,4,84,21.00,0,2,16,8.00,0,0,0
46,1992,14,1992-12-13,24-324,SEA,,PHI,L 17-20,19,49,2.58,0,2,0,0,,0,3,59,19.67,0,3,20,6.67,0,0,0
47,1992,15,1992-12-20,24-331,SEA,@,DEN,L 6-10,16,97,6.06,0,1,0,0,,0,0,0,,0,0,0,,0,0,0
48,1992,16,1992-12-27,24-338,SEA,,SDG,L 14-31,5,66,13.20,1,,0,0,,0,0,0,,0,0,0,,0,1,6
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Rt,Yds,Y/Rt,TD,Ret,Yds,Y/R,TD,TD,Pts
49,1993,1,1993-09-05,25-224,SEA,@,SDG,L 12-18,12,38,3.17,0,4,4,13,3.25,0,0,0,,0,0,0,,0,0,0
50,1993,2,1993-09-12,25-231,SEA,,RAI,L 13-17,20,76,3.80,1,5,4,61,15.25,0,0,0,,0,0,0,,0,1,6
51,1993,3,1993-09-19,25-238,SEA,@,NWE,W 17-14,36,174,4.83,1,,0,0,,0,0,0,,0,0,0,,0,1,6
52,1993,4,1993-09-26,25-245,SEA,@,CIN,W 19-10,19,75,3.95,0,,0,0,,0,0,0,,0,0,0,,0,0,0
53,1993,5,1993-10-03,25-252,SEA,,SDG,W 31-14,23,32,1.39,1,,0,0,,0,0,0,,0,0,0,,0,1,6
54,1993,6,1993-10-17,25-266,SEA,@,DET,L 10-30,15,37,2.47,0,1,0,0,,0,0,0,,0,0,0,,0,0,0
55,1993,7,1993-10-24,25-273,SEA,,NWE,W 10-9,12,26,2.17,0,3,3,11,3.67,0,0,0,,0,0,0,,0,0,0
56,1993,8,1993-10-31,25-280,SEA,@,DEN,L 17-28,14,53,3.79,0,1,0,0,,0,0,0,,0,0,0,,0,0,0
57,1993,9,1993-11-07,25-287,SEA,@,HOU,L 14-24,13,54,4.15,1,1,0,0,,0,0,0,,0,0,0,,0,1,6
58,1993,10,1993-11-14,25-294,SEA,,CLE,W 22-5,24,112,4.67,0,1,0,0,,0,0,0,,0,0,0,,0,0,0
59,1993,11,1993-11-28,25-308,SEA,,DEN,L 9-17,19,95,5.00,0,2,1,3,3.00,0,0,0,,0,0,0,,0,0,0
60,1993,12,1993-12-05,25-315,SEA,,KAN,L 16-31,18,59,3.28,1,,0,0,,0,0,0,,0,0,0,,0,1,6
61,1993,13,1993-12-12,25-322,SEA,@,RAI,L 23-27,21,73,3.48,1,3,3,11,3.67,0,0,0,,0,0,0,,0,1,6
62,1993,14,1993-12-19,25-329,SEA,,PHO,L 27-30,27,168,6.22,1,,0,0,,0,0,0,,0,0,0,,0,1,6
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Rt,Yds,Y/Rt,TD,Ret,Yds,Y/R,TD,TD,Pts
63,1994,1,1994-09-04,26-223,SEA,@,WAS,W 28-7,22,100,4.55,2,4,3,42,14.00,0,0,0,,0,0,0,,0,2,12
64,1994,2,1994-09-11,26-230,SEA,@,RAI,W 38-9,21,62,2.95,1,6,3,51,17.00,1,0,0,,0,0,0,,0,2,12
65,1994,3,1994-09-18,26-237,SEA,,SDG,L 10-24,14,55,3.93,1,6,3,15,5.00,0,0,0,,0,0,0,,0,1,6
66,1994,4,1994-09-25,26-244,SEA,,PIT,W 30-13,26,126,4.85,1,3,3,14,4.67,0,0,0,,0,0,0,,0,1,6
67,1994,5,1994-10-02,26-251,SEA,@,IND,L 15-17,23,81,3.52,0,4,4,0,0.00,0,0,0,,0,0,0,,0,0,0
68,1994,6,1994-10-09,26-258,SEA,,DEN,L 9-16,18,80,4.44,0,6,6,41,6.83,0,0,0,,0,0,0,,0,0,0
69,1994,7,1994-10-23,26-272,SEA,@,KAN,L 23-38,19,117,6.16,0,4,3,18,6.00,0,0,0,,0,0,0,,0,0,0
70,1994,8,1994-10-30,26-279,SEA,@,SDG,L 15-35,17,92,5.41,1,4,4,11,2.75,0,0,0,,0,0,0,,0,1,6
71,1994,9,1994-11-06,26-286,SEA,,CIN,L 17-20,24,92,3.83,0,4,1,6,6.00,0,0,0,,0,0,0,,0,0,0
72,1994,10,1994-11-13,26-293,SEA,@,DEN,L 10-17,18,122,6.78,1,5,4,78,19.50,0,0,0,,0,0,0,,0,1,6
73,1994,11,1994-11-20,26-300,SEA,,TAM,W 22-21,16,116,7.25,0,3,2,16,8.00,1,0,0,,0,0,0,,0,1,6
74,1994,12,1994-11-27,26-307,SEA,,KAN,W 10-9,22,53,2.41,0,5,3,14,4.67,0,0,0,,0,0,0,,0,0,0
75,1994,13,1994-12-04,26-314,SEA,,IND,L 19-31,23,81,3.52,0,1,0,0,,0,0,0,,0,0,0,,0,0,0
76,1994,14,1994-12-11,26-321,SEA,@,HOU,W 16-14,30,185,6.17,1,0,0,0,,0,0,0,,0,0,0,,0,1,6
77,1994,15,1994-12-18,26-328,SEA,,RAI,L 16-17,24,122,5.08,1,5,2,17,8.50,0,0,0,,0,0,0,,0,1,6
78,1994,16,1994-12-24,26-334,SEA,@,CLE,L 9-35,16,61,3.81,0,1,0,0,,0,0,0,,0,0,0,,0,0,0
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Rt,Yds,Y/Rt,TD,Ret,Yds,Y/R,TD,TD,Pts
79,1995,1,1995-09-03,27-222,SEA,,KAN,L 10-34,14,56,4.00,0,6,4,16,4.00,0,0,0,,0,0,0,,0,0,0
80,1995,2,1995-09-10,27-229,SEA,@,SDG,L 10-14,16,56,3.50,0,4,2,21,10.50,0,0,0,,0,0,0,,0,0,0
81,1995,3,1995-09-17,27-236,SEA,,CIN,W 24-21,24,109,4.54,1,3,3,22,7.33,0,0,0,,0,0,0,,0,1,6
82,1995,4,1995-10-01,27-250,SEA,,DEN,W 27-10,24,115,4.79,3,2,1,3,3.00,0,0,0,,0,0,0,,0,3,18
83,1995,5,1995-10-08,27-257,SEA,@,OAK,L 14-34,16,57,3.56,0,3,1,14,14.00,0,0,0,,0,0,0,,0,0,0
84,1995,6,1995-10-15,27-264,SEA,@,BUF,L 21-27,23,64,2.78,2,2,2,13,6.50,0,0,0,,0,0,0,,0,2,12
85,1995,7,1995-10-22,27-271,SEA,,SDG,L 25-35,18,112,6.22,2,5,4,45,11.25,0,0,0,,0,0,0,,0,2,12
86,1995,8,1995-10-29,27-278,SEA,@,ARI,L 14-20,23,127,5.52,0,1,0,0,,0,0,0,,0,0,0,,0,0,0
87,1995,9,1995-11-05,27-285,SEA,,NYG,W 30-28,7,24,3.43,0,2,2,13,6.50,0,0,0,,0,0,0,,0,0,0
88,1995,10,1995-11-12,27-292,SEA,@,JAX,W 47-30,27,121,4.48,1,5,4,52,13.00,0,0,0,,0,0,0,,0,1,6
89,1995,11,1995-11-19,27-299,SEA,@,WAS,W 27-20,29,136,4.69,1,4,3,-24,-8.00,0,0,0,,0,0,0,,0,1,6
90,1995,12,1995-11-26,27-306,SEA,,NYJ,L 10-16,16,63,3.94,0,3,2,12,6.00,0,0,0,,0,0,0,,0,0,0
91,1995,13,1995-12-03,27-313,SEA,,PHI,W 26-14,27,93,3.44,1,2,2,19,9.50,0,0,0,,0,0,0,,0,1,6
92,1995,14,1995-12-10,27-320,SEA,@,DEN,W 31-27,18,101,5.61,1,6,3,31,10.33,1,0,0,,0,0,0,,0,2,12
93,1995,15,1995-12-17,27-327,SEA,,OAK,W 44-10,17,105,6.18,3,1,1,2,2.00,0,0,0,,0,0,0,,0,3,18
94,1995,16,1995-12-24,27-334,SEA,@,KAN,L 3-26,11,7,0.64,0,1,1,8,8.00,0,0,0,,0,0,0,,0,0,0
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Rt,Yds,Y/Rt,TD,Ret,Yds,Y/R,TD,TD,Pts
95,1996,1,1996-09-01,28-221,SEA,@,SDG,L 7-29,13,50,3.85,0,3,3,3,1.00,0,0,0,,0,0,0,,0,0,0
96,1996,2,1996-09-08,28-228,SEA,,DEN,L 20-30,14,35,2.50,0,4,3,11,3.67,0,0,0,,0,0,0,,0,0,0
97,1996,3,1996-09-15,28-235,SEA,,KAN,L 17-35,14,6,0.43,0,3,3,26,8.67,0,0,0,,0,0,0,,0,0,0
98,1996,4,1996-09-22,28-242,SEA,@,TAM,W 17-13,12,38,3.17,0,2,2,18,9.00,0,0,0,,0,0,0,,0,0,0
99,1996,5,1996-09-29,28-249,SEA,,GNB,L 10-31,18,103,5.72,1,5,3,44,14.67,0,0,0,,0,0,0,,0,1,6
100,1996,6,1996-10-06,28-256,SEA,@,MIA,W 22-15,12,18,1.50,0,4,3,18,6.00,0,0,0,,0,0,0,,0,0,0
101,1996,7,1996-10-17,28-267,SEA,@,KAN,L 16-34,14,81,5.79,1,6,6,59,9.83,0,0,0,,0,0,0,,0,1,6
102,1996,8,1996-10-27,28-277,SEA,,SDG,W 32-13,19,146,7.68,1,4,4,40,10.00,0,0,0,,0,0,0,,0,1,6
103,1996,9,1996-11-03,28-284,SEA,,HOU,W 23-16,16,34,2.13,0,4,3,10,3.33,0,0,0,,0,0,0,,0,0,0
104,1996,10,1996-11-10,28-291,SEA,,MIN,W 42-23,14,61,4.36,1,3,3,11,3.67,0,0,0,,0,0,0,,0,1,6
105,1996,12,1996-11-24,28-305,SEA,,OAK,L 21-27,18,88,4.89,1,3,3,10,3.33,0,0,0,,0,0,0,,0,1,6
106,1996,13,1996-12-01,28-312,SEA,@,DEN,L 7-34,7,32,4.57,0,0,0,0,,0,0,0,,0,0,0,,0,0,0
107,1996,14,1996-12-08,28-319,SEA,,BUF,W 26-18,21,116,5.52,0,3,3,18,6.00,0,0,0,,0,0,0,,0,0,0
108,1996,15,1996-12-15,28-326,SEA,@,JAX,L 13-20,11,47,4.27,0,2,1,5,5.00,0,0,0,,0,0,0,,0,0,0
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Rt,Yds,Y/Rt,TD,Ret,Yds,Y/R,TD,TD,Pts
109,1997,1,1997-08-31,29-219,SEA,,NYJ,L 3-41,15,64,4.27,0,2,2,-13,-6.50,0,0,0,,0,0,0,,0,0,0
110,1997,2,1997-09-07,29-226,SEA,,DEN,L 14-35,11,26,2.36,0,2,2,15,7.50,0,0,0,,0,0,0,,0,0,0
111,1997,3,1997-09-14,29-233,SEA,@,IND,W 31-3,9,61,6.78,1,7,6,45,7.50,0,0,0,,0,0,0,,0,1,6
112,1997,4,1997-09-21,29-240,SEA,,SDG,W 26-22,9,21,2.33,0,1,1,5,5.00,0,0,0,,0,0,0,,0,0,0
113,1997,5,1997-09-28,29-247,SEA,@,KAN,L 17-20,8,53,6.63,0,2,2,2,1.00,0,0,0,,0,0,0,,0,0,0
114,1997,7,1997-10-19,29-268,SEA,@,STL,W 17-9,13,37,2.85,1,2,2,25,12.50,0,0,0,,0,0,0,,0,1,6
115,1997,8,1997-10-26,29-275,SEA,,OAK,W 45-34,13,76,5.85,0,4,3,29,9.67,0,0,0,,0,0,0,,0,0,0
116,1997,9,1997-11-02,29-282,SEA,@,DEN,L 27-30,12,55,4.58,0,6,5,28,5.60,0,0,0,,0,0,0,,0,0,0
117,1997,10,1997-11-09,29-289,SEA,@,SDG,W 37-31,16,59,3.69,1,5,4,21,5.25,0,0,0,,0,0,0,,0,1,6
118,1997,11,1997-11-16,29-296,SEA,@,NOR,L 17-20,22,87,3.95,0,9,7,38,5.43,0,0,0,,0,0,0,,0,0,0
119,1997,12,1997-11-23,29-303,SEA,,KAN,L 14-19,10,32,3.20,0,6,5,38,7.60,0,0,0,,0,0,0,,0,0,0
120,1997,13,1997-11-30,29-310,SEA,,ATL,L 17-24,15,87,5.80,0,3,3,13,4.33,0,0,0,,0,0,0,,0,0,0
121,1997,14,1997-12-07,29-317,SEA,@,BAL,L 24-31,11,20,1.82,0,1,1,-1,-1.00,0,0,0,,0,0,0,,0,0,0
122,1997,15,1997-12-14,29-324,SEA,@,OAK,W 22-21,19,70,3.68,1,2,1,11,11.00,0,0,0,,0,0,0,,0,1,6
123,1997,16,1997-12-21,29-331,SEA,,SFO,W 38-9,17,99,5.82,0,2,1,1,1.00,0,0,0,,0,0,0,,0,0,0
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Rt,Yds,Y/Rt,TD,Ret,Yds,Y/R,TD,TD,Pts
124,1998,4,1998-09-27,30-246,DAL,,OAK,L 12-13,1,4,4.00,0,3,2,13,6.50,0,0,0,,0,0,0,,0,0,0
125,1998,5,1998-10-04,30-253,DAL,@,WAS,W 31-10,14,104,7.43,2,,1,-6,-6.00,0,0,0,,0,0,0,,0,2,12
126,1998,6,1998-10-11,30-260,DAL,,CAR,W 27-20,11,27,2.45,0,2,1,6,6.00,1,0,0,,0,0,0,,0,1,6
127,1998,7,1998-10-18,30-267,DAL,@,CHI,L 12-13,3,20,6.67,0,2,2,10,5.00,0,0,0,,0,0,0,,0,0,0
128,1998,8,1998-11-02,30-282,DAL,@,PHI,W 34-0,7,21,3.00,0,2,2,12,6.00,0,0,0,,0,0,0,,0,0,0
129,1998,9,1998-11-08,30-288,DAL,,NYG,W 16-6,2,1,0.50,0,0,0,0,,0,0,0,,0,0,0,,0,0,0
130,1998,10,1998-11-15,30-295,DAL,@,ARI,W 35-28,7,25,3.57,1,1,1,6,6.00,0,1,23,23.00,0,0,0,,0,1,6
131,1998,11,1998-11-22,30-302,DAL,,SEA,W 30-22,12,71,5.92,1,4,3,20,6.67,0,4,67,16.75,0,2,11,5.50,0,1,6
132,1998,15,1998-12-20,30-330,DAL,,PHI,W 13-9,2,18,9.00,0,1,1,5,5.00,0,0,0,,0,0,0,,0,0,0
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Rt,Yds,Y/Rt,TD,Ret,Yds,Y/R,TD,TD,Pts
133,1999,1,1999-09-12,31-231,DAL,@,WAS,W 41-35,8,58,7.25,0,2,1,4,4.00,0,0,0,,0,0,0,,0,0,0
134,1999,2,1999-09-20,31-239,DAL,,ATL,W 24-7,6,15,2.50,0,1,1,4,4.00,0,0,0,,0,0,0,,0,0,0
135,1999,3,1999-10-03,31-252,DAL,,ARI,W 35-7,11,24,2.18,0,2,2,10,5.00,0,0,0,,0,0,0,,0,0,0
136,1999,4,1999-10-10,31-259,DAL,@,PHI,L 10-13,0,0,,0,3,2,6,3.00,0,0,0,,0,0,0,,0,0,0
137,1999,5,1999-10-18,31-267,DAL,@,NYG,L 10-13,1,5,5.00,0,3,3,40,13.33,0,0,0,,0,0,0,,0,0,0
138,1999,6,1999-10-24,31-273,DAL,,WAS,W 38-20,8,8,1.00,0,7,2,21,10.50,0,0,0,,0,0,0,,0,0,0
139,1999,7,1999-10-31,31-280,DAL,@,IND,L 24-34,3,9,3.00,1,3,3,20,6.67,0,0,0,,0,0,0,,0,1,6
140,1999,8,1999-11-08,31-288,DAL,@,MIN,L 17-27,7,52,7.43,0,6,5,29,5.80,0,0,0,,0,0,0,,0,0,0
141,1999,9,1999-11-14,31-294,DAL,,GNB,W 27-13,19,85,4.47,0,1,1,5,5.00,0,0,0,,0,0,0,,0,0,0
142,1999,10,1999-11-21,31-301,DAL,@,ARI,L 9-13,2,10,5.00,0,3,3,10,3.33,0,0,0,,0,0,0,,0,0,0
143,1999,11,1999-11-25,31-305,DAL,,MIA,W 20-0,0,0,,0,1,1,8,8.00,0,0,0,,0,0,0,,0,0,0
144,1999,12,1999-12-05,31-315,DAL,@,NWE,L 6-13,1,-3,-3.00,0,2,1,-3,-3.00,0,0,0,,0,0,0,,0,0,0
145,1999,13,1999-12-12,31-322,DAL,,PHI,W 20-10,25,92,3.68,1,5,4,46,11.50,0,0,0,,0,0,0,,0,1,6
146,1999,14,1999-12-19,31-329,DAL,,NYJ,L 21-22,5,20,4.00,0,3,2,6,3.00,0,0,0,,0,0,0,,0,0,0
147,1999,15,1999-12-24,31-334,DAL,@,NOR,L 24-31,,,,,,,,,,,,,,,,,,,
148,1999,16,2000-01-02,31-343,DAL,,NYG,W 26-18,3,28,9.33,0,3,3,18,6.00,0,0,0,,0,0,0,,0,0,0
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Rt,Yds,Y/Rt,TD,Ret,Yds,Y/R,TD,TD,Pts
149,2000,1,2000-09-03,32-223,DAL,,PHI,L 14-41,3,0,0.00,0,3,1,5,5.00,0,0,0,,0,0,0,,0,0,0
150,2000,2,2000-09-10,32-230,DAL,@,ARI,L 31-32,,,,,,,,,,,,,,,,,,,
151,2000,3,2000-09-18,32-238,DAL,@,WAS,W 27-21,2,8,4.00,0,4,3,86,28.67,1,0,0,,0,0,0,,0,1,6
152,2000,4,2000-09-24,32-244,DAL,,SFO,L 24-41,1,18,18.00,0,2,2,14,7.00,0,0,0,,0,0,0,,0,0,0
153,2000,5,2000-10-01,32-251,DAL,@,CAR,W 16-13,8,27,3.38,0,3,2,28,14.00,0,0,0,,0,0,0,,0,0,0
154,2000,6,2000-10-15,32-265,DAL,@,NYG,L 14-19,5,4,0.80,0,6,6,62,10.33,0,0,0,,0,0,0,,0,0,0
155,2000,7,2000-10-22,32-272,DAL,,ARI,W 48-7,10,64,6.40,2,1,1,11,11.00,0,0,0,,0,0,0,,0,2,12
156,2000,8,2000-10-29,32-279,DAL,,JAX,L 17-23,2,9,4.50,0,0,0,0,,0,0,0,,0,0,0,,0,0,0
157,2000,9,2000-11-05,32-286,DAL,@,PHI,L 13-16,10,48,4.80,0,4,3,14,4.67,0,0,0,,0,0,0,,0,0,0
