
144,1993,13,1993-12-11,31-087,WAS,,NYJ,L 0-3,1,3,3.00,0,2,1,4,4.00,0,0,0,,0,0,0,,,,0,0,,0,0,0
145,1993,14,1993-12-19,31-095,WAS,,ATL,W 30-17,2,12,6.00,1,2,1,9,9.00,0,0,0,,0,0,0,,,,0,0,,0,1,6
146,1993,15,1993-12-26,31-102,WAS,@,DAL,L 3-38,3,12,4.00,0,2,1,8,8.00,0,0,0,,0,0,0,,,,0,0,,0,0,0
147,1993,16,1993-12-31,31-107,WAS,,MIN,L 9-14,5,40,8.00,0,9,6,30,5.00,0,0,0,,0,0,0,,,,0,0,,0,0,0
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Rt,Yds,Y/Rt,TD,TD,Pts
148,1994,1,1994-09-04,31-354,CLE,@,CIN,W 28-20,0,0,,0,,0,0,,0,,,,,,,,,,,,,,,
149,1994,2,1994-09-11,31-361,CLE,,PIT,L 10-17,0,0,,0,,0,0,,0,,,,,,,,,,,,,,,
150,1994,3,1994-09-18,32-003,CLE,,ARI,W 32-0,8,24,3.00,0,1,1,12,12.00,0,0,0,,0,0,0,,,,0,0,,0,0,0
151,1994,4,1994-09-25,32-010,CLE,@,IND,W 21-14,7,24,3.43,0,0,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0
152,1994,5,1994-10-02,32-017,CLE,,NYJ,W 27-7,9,15,1.67,1,1,1,3,3.00,0,0,0,,0,0,0,,,,0,0,,0,1,6
153,1994,6,1994-10-13,32-028,CLE,@,HOU,W 11-8,11,25,2.27,0,1,1,15,15.00,0,0,0,,0,0,0,,,,0,0,,0,0,0
154,1994,7,1994-10-23,32-038,CLE,,CIN,W 37-13,1,3,3.00,0,0,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0
155,1994,8,1994-10-30,32-045,CLE,@,DEN,L 14-26,0,0,,0,0,0,0,,0,,,,,,,,,,,,,,,
156,1994,9,1994-11-06,32-052,CLE,,NWE,W 13-6,6,19,3.17,0,1,1,7,7.00,0,0,0,,0,0,0,,,,0,0,,0,0,0
157,1994,10,1994-11-13,32-059,CLE,@,PHI,W 26-7,9,26,2.89,1,0,0,0,,0,0,0,,0,0,0,,,,0,0,,0,1,6
158,1994,11,1994-11-20,32-066,CLE,@,KAN,L 13-20,6,26,4.33,0,2,1,6,6.00,0,0,0,,0,0,0,,,,0,0,,0,0,0
159,1994,12,1994-11-27,32-073,CLE,,HOU,W 34-10,7,23,3.29,0,1,1,15,15.00,0,0,0,,0,0,0,,,,0,0,,0,0,0
160,1994,13,1994-12-04,32-080,CLE,,NYG,L 13-16,0,0,,0,4,3,12,4.00,0,0,0,,0,0,0,,,,0,0,,0,0,0
161,1994,14,1994-12-10,32-086,CLE,@,DAL,W 19-14,4,8,2.00,0,1,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0
162,1994,15,1994-12-18,32-094,CLE,@,PIT,L 7-17,7,26,3.71,0,3,2,32,16.00,0,0,0,,0,0,0,,,,0,0,,0,0,0
163,1994,16,1994-12-24,32-100,CLE,,SEA,W 35-9,0,0,,0,,0,0,,0,,,,,,,,,,,,,,,
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Rt,Yds,Y/Rt,TD,TD,Pts
164,1995,1,1995-09-03,32-353,CLE,@,NWE,L 14-17,3,15,5.00,0,2,2,15,7.50,0,0,0,,0,0,0,,,,0,0,,0,0,0
165,1995,2,1995-09-10,32-360,CLE,,TAM,W 22-6,0,0,,0,3,3,30,10.00,0,0,0,,0,0,0,,,,0,0,,0,0,0
166,1995,3,1995-09-17,33-002,CLE,@,HOU,W 14-7,2,8,4.00,0,3,2,20,10.00,0,0,0,,0,0,0,,,,0,0,,0,0,0
167,1995,4,1995-09-24,33-009,CLE,,KAN,W 35-17,9,38,4.22,1,7,7,59,8.43,1,0,0,,0,0,0,,,,0,0,,0,2,12
168,1995,5,1995-10-02,33-017,CLE,,BUF,L 19-22,7,24,3.43,0,6,2,8,4.00,0,0,0,,0,0,0,,,,0,0,,0,0,0
169,1995,6,1995-10-08,33-023,CLE,@,DET,L 20-38,1,0,0.00,0,5,3,26,8.67,0,0,0,,0,0,0,,,,0,0,,0,0,0
170,1995,7,1995-10-22,33-037,CLE,,JAX,L 15-23,1,0,0.00,0,3,3,30,10.00,0,0,0,,0,0,0,,,,0,0,,0,0,0
171,1995,8,1995-10-29,33-044,CLE,@,CIN,W 29-26,17,74,4.35,1,5,4,43,10.75,0,0,0,,0,0,0,,,,1,20,20.00,0,1,6
172,1995,9,1995-11-05,33-051,CLE,,HOU,L 10-37,4,23,5.75,0,7,4,36,9.00,0,0,0,,0,0,0,,,,0,0,,0,0,0
173,1995,10,1995-11-13,33-059,CLE,@,PIT,L 3-20,5,20,4.00,0,5,2,14,7.00,0,0,0,,0,0,0,,,,0,0,,0,0,0
174,1995,11,1995-11-19,33-065,CLE,,GNB,L 20-31,6,10,1.67,0,5,4,18,4.50,0,0,0,,0,0,0,,,,0,0,,0,0,0
175,1995,12,1995-11-26,33-072,CLE,,PIT,L 17-20,8,27,3.38,0,7,4,45,11.25,0,0,0,,0,0,0,,,,3,61,20.33,0,0,0
176,1995,13,1995-12-03,33-079,CLE,@,SDG,L 13-31,5,9,1.80,0,5,5,32,6.40,0,0,0,,0,0,0,,,,0,0,,0,0,0
177,1995,14,1995-12-09,33-085,CLE,@,MIN,L 11-27,3,11,3.67,0,4,3,40,13.33,1,0,0,,0,0,0,,,,0,0,,0,1,6
178,1995,15,1995-12-17,33-093,CLE,,CIN,W 26-10,31,121,3.90,0,9,7,36,5.14,0,0,0,,0,0,0,,,,0,0,,0,0,0
179,1995,16,1995-12-24,33-100,CLE,@,JAX,L 21-24,13,52,4.00,0,8,6,42,7.00,0,0,0,,0,0,0,,,,1,17,17.00,0,0,0
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Rt,Yds,Y/Rt,TD,TD,Pts
180,1996,1,1996-09-01,33-352,BAL,,OAK,W 19-14,14,43,3.07,1,8,4,32,8.00,0,0,0,,0,0,0,,,,0,0,,0,1,6
181,1996,2,1996-09-08,33-359,BAL,@,PIT,L 17-31,8,30,3.75,0,2,1,12,12.00,0,0,0,,0,0,0,,,,0,0,,0,0,0
182,1996,3,1996-09-15,34-000,BAL,@,HOU,L 13-29,19,68,3.58,0,5,4,25,6.25,0,0,0,,0,0,0,,,,0,0,,0,0,0
183,1996,4,1996-09-29,34-014,BAL,,NOR,W 17-10,24,149,6.21,0,0,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0
184,1996,5,1996-10-06,34-021,BAL,,NWE,L 38-46,21,86,4.10,2,1,1,-1,-1.00,0,0,0,,0,0,0,,,,0,0,,0,2,12
185,1996,6,1996-10-13,34-028,BAL,@,IND,L 21-26,19,79,4.16,0,5,3,37,12.33,0,0,0,,0,0,0,,,,0,0,,0,0,0
186,1996,7,1996-10-20,34-035,BAL,@,DEN,L 34-45,13,42,3.23,0,5,4,33,8.25,1,0,0,,0,0,0,,,,1,9,9.00,0,1,6
187,1996,8,1996-10-27,34-042,BAL,,STL,W 37-31,11,18,1.64,0,8,6,96,16.00,0,0,0,,0,0,0,,,,0,0,,0,0,0
188,1996,9,1996-11-03,34-049,BAL,,CIN,L 21-24,12,44,3.67,0,3,2,9,4.50,0,0,0,,0,0,0,,,,1,19,19.00,0,0,0
189,1996,10,1996-11-10,34-056,BAL,@,JAX,L 27-30,7,29,4.14,0,1,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0
190,1996,11,1996-11-17,34-063,BAL,@,SFO,L 20-38,5,27,5.40,0,1,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0
191,1996,12,1996-11-24,34-070,BAL,,JAX,L 25-28,3,4,1.33,0,3,3,20,6.67,0,0,0,,0,0,0,,,,0,0,,0,0,0
192,1996,13,1996-12-01,34-077,BAL,,PIT,W 31-17,2,11,5.50,1,0,0,0,,0,0,0,,0,0,0,,,,1,15,15.00,0,1,6
193,1996,14,1996-12-08,34-084,BAL,@,CIN,L 14-21,0,0,,0,,0,0,,0,,,,,,,,,,0,0,,0,,
194,1996,15,1996-12-15,34-091,BAL,@,CAR,L 16-27,0,0,,0,0,0,0,,0,,,,,,,,,,0,0,,0,,
195,1996,16,1996-12-22,34-098,BAL,,HOU,L 21-24,1,4,4.00,0,2,2,7,3.50,0,0,0,,0,0,0,,,,1,18,18.00,0,0,0
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Rt,Yds,Y/Rt,TD,TD,Pts
196,1997,1,1997-08-31,34-350,BAL,,JAX,L 27-28,14,63,4.50,0,3,3,31,10.33,0,0,0,,0,0,0,,,,0,0,,0,0,0
197,1997,2,1997-09-07,34-357,BAL,,CIN,W 23-10,17,75,4.41,0,3,1,1,1.00,0,0,0,,0,0,0,,,,0,0,,0,0,0
198,1997,3,1997-09-14,34-364,BAL,@,NYG,W 24-23,13,57,4.38,0,6,5,20,4.00,0,0,0,,0,0,0,,,,0,0,,0,0,0
199,1997,4,1997-09-21,35-006,BAL,@,TEN,W 36-10,16,30,1.88,0,2,2,17,8.50,0,0,0,,0,0,0,,,,0,0,,0,0,0
200,1997,5,1997-09-28,35-013,BAL,@,SDG,L 17-21,8,30,3.75,0,1,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0
201,1997,6,1997-10-05,35-020,BAL,,PIT,L 34-42,1,1,1.00,0,4,3,12,4.00,0,0,0,,0,0,0,,,,0,0,,0,0,0
202,1997,7,1997-10-19,35-034,BAL,,MIA,L 13-24,0,0,,0,,0,0,,0,,,,,,,,,,0,0,,0,,
203,1997,8,1997-10-26,35-041,BAL,@,WAS,W 20-17,1,6,6.00,0,0,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0
204,1997,9,1997-11-02,35-048,BAL,@,NYJ,L 16-19,0,0,,0,3,2,13,6.50,0,0,0,,0,0,0,,,,0,0,,0,0,0
205,1997,10,1997-11-09,35-055,BAL,@,PIT,L 0-37,1,-1,-1.00,0,0,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0
206,1997,11,1997-11-16,35-062,BAL,,PHI,T 10-10,2,2,1.00,0,2,2,13,6.50,0,0,0,,0,0,0,,,,1,0,0.00,0,0,0
207,1997,12,1997-11-23,35-069,BAL,,ARI,L 13-16,3,22,7.33,0,3,1,-5,-5.00,0,0,0,,0,0,0,,,,0,0,,0,0,0
208,1997,13,1997-11-30,35-076,BAL,@,JAX,L 27-29,6,26,4.33,0,0,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0
209,1997,14,1997-12-07,35-083,BAL,,SEA,W 31-24,0,0,,0,1,0,0,,0,,,,,,,,,,0,0,,0,,
210,1997,15,1997-12-14,35-090,BAL,,TEN,W 21-19,1,3,3.00,0,1,1,17,17.00,0,0,0,,0,0,0,,,,0,0,,0,0,0
211,1997,16,1997-12-21,35-097,BAL,@,CIN,L 14-16,1,-1,-1.00,0,2,1,9,9.00,0,0,0,,0,0,0,,,,0,0,,0,0,0
,,,211 Games,,,,,108-102-1,2095,8261,3.94,56,275,512,4605,8.99,15,3,10,30.00,90,3,0,104.2,9.00,15.00,33,576,17.45,0,71,426
