
19,1992,4,1992-09-27,23-043,SDG,@,HOU,L 0-27,0,0,,0,1,1,3,3.00,0,0,0,,0,0,0,,,,6,89,14.83,0,1,2,2.00,0,0,0
20,1992,5,1992-10-04,23-050,SDG,,SEA,W 17-6,1,4,4.00,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,6,42,7.00,0,0,0
21,1992,6,1992-10-18,23-064,SDG,@,IND,W 34-14,10,48,4.80,1,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,2,24,12.00,0,1,6
22,1992,7,1992-10-25,23-071,SDG,,DEN,W 24-21,4,14,3.50,0,1,1,9,9.00,0,0,0,,0,0,0,,,,0,0,,0,1,16,16.00,0,0,0
23,1992,8,1992-11-01,23-078,SDG,,IND,W 26-0,4,13,3.25,0,1,1,3,3.00,0,0,0,,0,0,0,,,,1,0,0.00,0,4,34,8.50,0,0,0
24,1992,10,1992-11-15,23-092,SDG,@,CLE,W 14-13,3,9,3.00,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,1,-1,-1.00,0,0,0
25,1992,11,1992-11-22,23-099,SDG,,TAM,W 29-14,5,23,4.60,0,1,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0
26,1992,12,1992-11-29,23-106,SDG,,RAI,W 27-3,10,49,4.90,0,1,1,9,9.00,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0
27,1992,13,1992-12-06,23-113,SDG,@,PHO,W 27-21,9,24,2.67,1,1,1,25,25.00,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,1,6
28,1992,14,1992-12-13,23-120,SDG,,CIN,W 27-10,12,41,3.42,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0
29,1992,15,1992-12-20,23-127,SDG,@,RAI,W 36-14,11,29,2.64,1,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,1,6
30,1992,16,1992-12-27,23-134,SDG,@,SEA,W 31-14,5,10,2.00,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Rt,Yds,Y/Rt,TD,Ret,Yds,Y/R,TD,TD,Pts
31,1993,1,1993-09-05,24-021,SDG,,SEA,W 18-12,6,25,4.17,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0
32,1993,2,1993-09-12,24-028,SDG,@,DEN,L 17-34,2,5,2.50,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0
33,1993,3,1993-09-19,24-035,SDG,,HOU,W 18-17,0,0,,0,,0,0,,0,0,0,,0,0,0,,,,1,17,17.00,0,0,0,,0,0,0
34,1993,4,1993-10-03,24-049,SDG,@,SEA,L 14-31,2,6,3.00,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0
35,1993,5,1993-10-10,24-056,SDG,@,PIT,L 3-16,0,0,,0,,0,0,,0,,,,,,,,,,0,0,,0,,,,,,
36,1993,6,1993-10-17,24-063,SDG,,KAN,L 14-17,2,7,3.50,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0
37,1993,7,1993-10-31,24-077,SDG,@,RAI,W 30-23,0,0,,0,1,1,0,0.00,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0
38,1993,8,1993-11-07,24-084,SDG,@,MIN,W 30-17,0,0,,0,,0,0,,0,,,,,,,,,,0,0,,0,,,,,,
39,1993,9,1993-11-14,24-091,SDG,,CHI,L 13-16,0,0,,0,,0,0,,0,0,0,,0,0,0,,,,4,57,14.25,0,0,0,,0,0,0
40,1993,10,1993-11-21,24-098,SDG,,RAI,L 7-12,0,0,,0,,0,0,,0,0,0,,0,0,0,,,,2,36,18.00,0,0,0,,0,0,0
41,1993,11,1993-11-29,24-106,SDG,@,IND,W 31-0,13,64,4.92,1,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,1,6
42,1993,12,1993-12-05,24-112,SDG,,DEN,W 13-10,1,-3,-3.00,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0
43,1993,13,1993-12-12,24-119,SDG,,GNB,L 13-20,0,0,,0,,0,0,,0,,,,,,,,,,0,0,,0,,,,,,
44,1993,14,1993-12-19,24-126,SDG,@,KAN,L 24-28,0,0,,0,,0,0,,0,,,,,,,,,,0,0,,0,,,,,,
45,1993,15,1993-12-27,24-134,SDG,,MIA,W 45-20,7,31,4.43,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0
46,1993,16,1994-01-02,24-140,SDG,@,TAM,W 32-17,0,0,,0,,0,0,,0,,,,,,,,,,0,0,,0,,,,,,
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Rt,Yds,Y/Rt,TD,Ret,Yds,Y/R,TD,TD,Pts
47,1994,1,1994-09-04,25-020,SDG,@,DEN,W 37-34,5,16,3.20,0,1,1,25,25.00,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0
48,1994,2,1994-09-11,25-027,SDG,,CIN,W 27-10,9,48,5.33,0,1,1,7,7.00,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0
49,1994,3,1994-09-18,25-034,SDG,@,SEA,W 24-10,8,9,1.13,0,0,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0
50,1994,4,1994-09-25,25-041,SDG,@,RAI,W 26-24,5,21,4.20,0,0,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0
51,1994,5,1994-10-09,25-055,SDG,,KAN,W 20-6,8,22,2.75,0,0,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0
52,1994,6,1994-10-16,25-062,SDG,@,NOR,W 36-22,8,53,6.63,0,0,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0
53,1994,7,1994-10-23,25-069,SDG,,DEN,L 15-20,2,39,19.50,0,0,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0
54,1994,8,1994-10-30,25-076,SDG,,SEA,W 35-15,12,47,3.92,0,1,1,6,6.00,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0
55,1994,9,1994-11-06,25-083,SDG,@,ATL,L 9-10,2,2,1.00,0,1,1,6,6.00,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0
56,1994,10,1994-11-13,25-090,SDG,@,KAN,W 14-13,0,0,,0,,0,0,,0,,,,,,,,,,,,,,,,,,,
57,1994,11,1994-11-20,25-097,SDG,@,NWE,L 17-23,2,5,2.50,0,0,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0
58,1994,12,1994-11-27,25-104,SDG,,RAM,W 31-17,4,7,1.75,0,0,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0
59,1994,13,1994-12-05,25-112,SDG,,RAI,L 17-24,0,0,,0,,0,0,,0,,,,,,,,,,,,,,,,,,,
60,1994,14,1994-12-11,25-118,SDG,,SFO,L 15-38,1,3,3.00,0,0,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0
61,1994,15,1994-12-18,25-125,SDG,@,NYJ,W 21-6,6,22,3.67,0,0,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0
62,1994,16,1994-12-24,25-131,SDG,,PIT,W 37-34,1,1,1.00,0,1,1,4,4.00,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Rt,Yds,Y/Rt,TD,Ret,Yds,Y/R,TD,TD,Pts
63,1995,1,1995-09-03,26-019,CIN,@,IND,W 24-21,0,0,,0,0,0,0,,0,0,1,0.00,0,0,0,39.6,0.00,0.00,0,0,,0,0,0,,0,0,0
64,1995,2,1995-09-10,26-026,CIN,,JAX,W 24-17,14,65,4.64,0,7,7,79,11.29,0,0,0,,0,0,0,,,,1,34,34.00,0,0,0,,0,0,0
65,1995,3,1995-09-17,26-033,CIN,@,SEA,L 21-24,6,15,2.50,0,8,2,8,4.00,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0
66,1995,4,1995-09-24,26-040,CIN,,HOU,L 28-38,0,0,,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,
67,1995,5,1995-10-01,26-047,CIN,,MIA,L 23-26,6,50,8.33,0,1,1,15,15.00,0,0,1,0.00,0,0,0,39.6,0.00,0.00,0,0,,0,0,0,,0,0,0
68,1995,6,1995-10-08,26-054,CIN,@,TAM,L 16-19,5,9,1.80,0,1,0,0,,0,0,0,,0,0,0,,,,1,17,17.00,0,4,28,7.00,0,0,0
69,1995,7,1995-10-19,26-065,CIN,@,PIT,W 27-9,10,27,2.70,0,0,0,0,,0,0,0,,0,0,0,,,,1,21,21.00,0,0,0,,0,0,0
70,1995,8,1995-10-29,26-075,CIN,,CLE,L 26-29,4,19,4.75,0,7,6,95,15.83,0,0,0,,0,0,0,,,,1,20,20.00,0,2,9,4.50,0,0,0
71,1995,9,1995-11-05,26-082,CIN,,OAK,L 17-20,9,36,4.00,0,5,5,52,10.40,0,0,0,,0,0,0,,,,0,0,,0,1,10,10.00,0,0,0
72,1995,10,1995-11-12,26-089,CIN,@,HOU,W 32-25,19,55,2.89,1,6,6,48,8.00,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,1,6
73,1995,11,1995-11-19,26-096,CIN,,PIT,L 31-49,1,-4,-4.00,0,4,2,7,3.50,0,0,0,,0,0,0,,,,1,20,20.00,0,0,0,,0,0,0
74,1995,12,1995-11-26,26-103,CIN,@,JAX,W 17-13,2,7,3.50,0,6,4,46,11.50,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0
75,1995,13,1995-12-03,26-110,CIN,@,GNB,L 10-24,3,1,0.33,0,3,3,19,6.33,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0
76,1995,14,1995-12-10,26-117,CIN,,CHI,W 16-10,6,26,4.33,0,3,3,25,8.33,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0
77,1995,15,1995-12-17,26-124,CIN,@,CLE,L 10-26,5,18,3.60,1,4,1,9,9.00,0,0,0,,0,0,0,,,,2,40,20.00,0,0,0,,0,1,6
78,1995,16,1995-12-24,26-131,CIN,,MIN,W 27-24,8,57,7.13,1,5,3,21,7.00,0,0,0,,0,0,0,,,,1,16,16.00,0,0,0,,0,1,6
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Rt,Yds,Y/Rt,TD,Ret,Yds,Y/R,TD,TD,Pts
79,1996,1,1996-09-01,27-017,CIN,@,STL,L 16-26,2,12,6.00,0,3,2,10,5.00,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0
80,1996,2,1996-09-08,27-024,CIN,@,SDG,L 14-27,1,-7,-7.00,0,1,1,9,9.00,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0
81,1996,3,1996-09-15,27-031,CIN,,NOR,W 30-15,7,33,4.71,1,4,3,17,5.67,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,1,6
82,1996,4,1996-09-29,27-045,CIN,,DEN,L 10-14,2,-1,-0.50,0,4,3,24,8.00,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0
83,1996,5,1996-10-06,27-052,CIN,,HOU,L 27-30,7,10,1.43,0,3,2,9,4.50,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0
84,1996,6,1996-10-13,27-059,CIN,@,PIT,L 10-20,3,16,5.33,0,3,2,29,14.50,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0
85,1996,7,1996-10-20,27-066,CIN,@,SFO,L 21-28,6,34,5.67,0,2,1,7,7.00,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0
86,1996,8,1996-10-27,27-073,CIN,,JAX,W 28-21,5,8,1.60,0,8,6,47,7.83,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0
87,1996,9,1996-11-03,27-080,CIN,@,BAL,W 24-21,5,30,6.00,0,4,4,37,9.25,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0
88,1996,10,1996-11-10,27-087,CIN,,PIT,W 34-24,4,42,10.50,1,0,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,1,6
89,1996,11,1996-11-17,27-094,CIN,@,BUF,L 17-31,4,34,8.50,0,3,1,13,13.00,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0
90,1996,12,1996-11-24,27-101,CIN,,ATL,W 41-31,4,37,9.25,0,2,2,52,26.00,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0
91,1996,13,1996-12-01,27-108,CIN,@,JAX,L 27-30,3,8,2.67,0,5,4,13,3.25,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0
92,1996,14,1996-12-08,27-115,CIN,,BAL,W 21-14,0,0,,0,2,1,5,5.00,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0
93,1996,15,1996-12-15,27-122,CIN,@,HOU,W 21-13,1,3,3.00,0,0,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0
94,1996,16,1996-12-22,27-129,CIN,,IND,W 31-24,2,10,5.00,0,2,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Rt,Yds,Y/Rt,TD,Ret,Yds,Y/R,TD,TD,Pts
95,1997,1,1997-08-31,28-016,CIN,,ARI,W 24-21,2,5,2.50,0,3,3,2,0.67,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0
96,1997,2,1997-09-07,28-023,CIN,@,BAL,L 10-23,1,0,0.00,0,4,4,41,10.25,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0
97,1997,3,1997-09-21,28-037,CIN,@,DEN,L 20-38,3,4,1.33,0,2,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0
98,1997,4,1997-09-28,28-044,CIN,,NYJ,L 14-31,1,3,3.00,0,2,2,18,9.00,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0
99,1997,5,1997-10-05,28-051,CIN,@,JAX,L 13-21,2,12,6.00,0,3,2,15,7.50,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0
100,1997,6,1997-10-12,28-058,CIN,@,TEN,L 7-30,0,0,,0,5,5,42,8.40,0,0,0,,0,0,0,,,,4,89,22.25,0,0,0,,0,0,0
101,1997,7,1997-10-19,28-065,CIN,,PIT,L 10-26,0,0,,0,3,3,35,11.67,0,0,0,,0,0,0,,,,3,70,23.33,0,0,0,,0,0,0
102,1997,8,1997-10-26,28-072,CIN,@,NYG,L 27-29,3,12,4.00,0,0,0,0,,0,0,0,,0,0,0,,,,5,201,40.20,1,0,0,,0,1,6
103,1997,9,1997-11-02,28-079,CIN,,SDG,W 38-31,1,3,3.00,0,2,1,12,12.00,0,0,0,,0,0,0,,,,2,38,19.00,0,0,0,,0,0,0
104,1997,10,1997-11-09,28-086,CIN,@,IND,W 28-13,1,10,10.00,0,1,1,15,15.00,0,0,0,,0,0,0,,,,1,20,20.00,0,0,0,,0,0,0
105,1997,11,1997-11-16,28-093,CIN,@,PIT,L 3-20,2,15,7.50,0,1,1,-1,-1.00,0,0,0,,0,0,0,,,,2,23,11.50,0,0,0,,0,0,0
106,1997,12,1997-11-23,28-100,CIN,,JAX,W 31-26,1,2,2.00,0,0,0,0,,0,0,0,,0,0,0,,,,1,27,27.00,0,0,0,,0,0,0
107,1997,13,1997-11-30,28-107,CIN,@,PHI,L 42-44,1,3,3.00,0,5,4,25,6.25,0,0,0,,0,0,0,,,,8,137,17.13,0,0,0,,0,0,0
108,1997,14,1997-12-04,28-111,CIN,,TEN,W 41-14,1,0,0.00,0,3,3,18,6.00,0,0,0,,0,0,0,,,,3,76,25.33,0,0,0,,0,0,0
109,1997,15,1997-12-14,28-121,CIN,,DAL,W 31-24,2,28,14.00,1,3,2,27,13.50,0,0,0,,0,0,0,,,,3,63,21.00,0,0,0,,0,1,6
110,1997,16,1997-12-21,28-128,CIN,,BAL,W 16-14,0,0,,0,0,0,0,,0,0,0,,0,0,0,,,,2,45,22.50,0,0,0,,0,0,0
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Rt,Yds,Y/Rt,TD,Ret,Yds,Y/R,TD,TD,Pts
111,1998,1,1998-09-06,29-022,CIN,,TEN,L 14-23,1,0,0.00,0,4,4,24,6.00,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0
112,1998,2,1998-09-13,29-029,CIN,@,DET,W 34-28,1,0,0.00,0,6,5,17,3.40,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0
113,1998,3,1998-09-20,29-036,CIN,,GNB,L 6-13,0,0,,0,5,3,12,4.00,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0
114,1998,4,1998-09-27,29-043,CIN,@,BAL,L 24-31,2,2,1.00,0,0,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0
115,1998,5,1998-10-11,29-057,CIN,,PIT,W 25-20,3,5,1.67,0,3,3,9,3.00,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0
116,1998,6,1998-10-18,29-064,CIN,@,TEN,L 14-44,0,0,,0,2,2,18,9.00,0,0,0,,0,0,0,,,,1,17,17.00,0,0,0,,0,0,0
117,1998,7,1998-10-25,29-071,CIN,@,OAK,L 10-27,0,0,,0,4,2,17,8.50,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0
118,1998,9,1998-11-08,29-085,CIN,@,JAX,L 11-24,2,11,5.50,0,2,2,19,9.50,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0
119,1998,10,1998-11-15,29-092,CIN,@,MIN,L 3-24,2,7,3.50,0,2,2,16,8.00,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0
120,1998,11,1998-11-22,29-099,CIN,,BAL,L 13-20,0,0,,0,1,1,8,8.00,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0
121,1998,12,1998-11-29,29-106,CIN,,JAX,L 17-34,0,0,,0,2,1,2,2.00,0,0,0,,0,0,0,,,,1,22,22.00,0,0,0,,0,0,0
122,1998,13,1998-12-06,29-113,CIN,,BUF,L 20-33,2,9,4.50,0,1,1,6,6.00,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0
123,1998,14,1998-12-13,29-120,CIN,@,IND,L 26-39,2,10,5.00,0,1,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0
124,1998,15,1998-12-20,29-127,CIN,@,PIT,W 25-24,2,12,6.00,0,1,1,5,5.00,0,0,0,,0,0,0,,,,2,32,16.00,0,0,0,,0,0,0
125,1998,16,1998-12-27,29-134,CIN,,TAM,L 0-35,0,0,,0,0,0,0,,0,0,0,,0,0,0,,,,1,16,16.00,0,0,0,,0,0,0
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Rt,Yds,Y/Rt,TD,Ret,Yds,Y/R,TD,TD,Pts
126,1999,1,1999-09-12,30-028,PHI,,ARI,L 24-25,0,0,,0,0,0,0,,0,0,0,,0,0,0,,,,1,19,19.00,0,0,0,,0,0,0
127,1999,2,1999-09-19,30-035,PHI,,TAM,L 5-19,0,0,,0,0,0,0,,0,0,0,,0,0,0,,,,1,16,16.00,0,0,0,,0,0,0
128,1999,3,1999-09-26,30-042,PHI,@,BUF,L 0-26,0,0,,0,0,0,0,,0,0,0,,0,0,0,,,,2,52,26.00,0,0,0,,0,0,0
129,1999,4,1999-10-03,30-049,PHI,@,NYG,L 15-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,1999,5,1999-10-10,30-056,PHI,,DAL,W 13-10,0,0,,0,0,0,0,,0,0,0,,0,0,0,,,,1,19,19.00,0,0,0,,0,0,0
131,1999,6,1999-10-17,30-063,PHI,@,CHI,W 20-16,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
132,1999,7,1999-10-24,30-070,PHI,@,MIA,L 13-16,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
133,1999,8,1999-10-31,30-077,PHI,,NYG,L 17-23,0,0,,0,0,0,0,,0,0,0,,0,0,0,,,,3,72,24.00,0,0,0,,0,0,0
134,1999,9,1999-11-07,30-084,PHI,@,CAR,L 7-33,0,0,,0,0,0,0,,0,0,0,,0,0,0,,,,1,12,12.00,0,0,0,,0,0,0
135,1999,10,1999-11-14,30-091,PHI,,WAS,W 35-28,5,27,5.40,1,0,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,1,6
