
33,1971,6,1971-10-24,24-035,WAS,@,KAN,L 20-27,11,40,3.64,0,,0,0,,0,0,0,,0,0,0,,,,0,0
34,1971,7,1971-10-31,24-042,WAS,,NOR,W 24-14,20,113,5.65,0,,3,56,18.67,1,0,0,,0,0,0,,,,1,6
35,1971,8,1971-11-07,24-049,WAS,,PHI,T 7-7,22,43,1.95,0,,1,-9,-9.00,0,0,0,,0,0,0,,,,0,0
36,1971,10,1971-11-21,24-063,WAS,,DAL,L 0-13,11,27,2.45,0,,3,41,13.67,0,0,0,,0,0,0,,,,0,0
37,1971,11,1971-11-28,24-070,WAS,@,PHI,W 20-13,13,40,3.08,0,,0,0,,0,0,0,,0,0,0,,,,0,0
38,1971,12,1971-12-05,24-077,WAS,,NYG,W 23-7,25,129,5.16,2,,1,0,0.00,0,0,0,,0,0,0,,,,2,12
39,1971,13,1971-12-13,24-085,WAS,@,RAM,W 38-24,27,42,1.56,1,,0,0,,0,0,0,,0,0,0,,,,1,6
40,1971,14,1971-12-19,24-091,WAS,,CLE,L 13-20,26,81,3.12,0,,4,69,17.25,1,0,0,,0,0,0,,,,1,6
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,TD,Pts
41,1972,1,1972-09-18,24-365,WAS,@,MIN,W 24-21,21,105,5.00,1,,1,10,10.00,0,0,0,,0,0,0,,,,1,6
42,1972,2,1972-09-24,25-005,WAS,,STL,W 24-10,26,148,5.69,0,,2,16,8.00,0,0,0,,0,0,0,,,,0,0
43,1972,3,1972-10-01,25-012,WAS,@,NWE,L 23-24,20,113,5.65,0,,3,19,6.33,0,0,0,,0,0,0,,,,0,0
44,1972,4,1972-10-08,25-019,WAS,,PHI,W 14-0,20,79,3.95,1,,6,58,9.67,0,0,0,,0,0,0,,,,1,6
45,1972,5,1972-10-15,25-026,WAS,@,STL,W 33-3,23,110,4.78,0,,3,44,14.67,0,0,0,,0,0,0,,,,0,0
46,1972,6,1972-10-22,25-033,WAS,,DAL,W 24-20,26,95,3.65,1,,7,100,14.29,1,0,0,,0,0,0,,,,2,12
47,1972,7,1972-10-29,25-040,WAS,@,NYG,W 23-16,29,191,6.59,1,,2,42,21.00,1,0,0,,0,0,0,,,,2,12
48,1972,8,1972-11-05,25-047,WAS,@,NYJ,W 35-17,16,48,3.00,0,,3,96,32.00,1,0,0,,0,0,0,,,,1,6
49,1972,9,1972-11-12,25-054,WAS,,NYG,W 27-13,30,106,3.53,2,,2,25,12.50,0,0,0,,0,0,0,,,,2,12
50,1972,10,1972-11-20,25-062,WAS,,ATL,W 24-13,26,82,3.15,1,,1,18,18.00,1,0,0,,0,0,0,,,,2,12
51,1972,11,1972-11-26,25-068,WAS,,GNB,W 21-16,25,69,2.76,1,,1,13,13.00,0,0,0,,0,0,0,,,,1,6
52,1972,12,1972-12-03,25-075,WAS,@,PHI,W 23-7,23,70,3.04,0,,1,32,32.00,0,0,0,,0,0,0,,,,0,0
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,TD,Pts
53,1973,1,1973-09-16,25-362,WAS,,SDG,W 38-0,11,24,2.18,1,,2,11,5.50,0,0,0,,0,0,0,,,,1,6
54,1973,2,1973-09-23,26-004,WAS,@,STL,L 27-34,15,49,3.27,0,,6,55,9.17,0,0,0,,0,0,0,,,,0,0
55,1973,3,1973-09-30,26-011,WAS,@,PHI,W 28-7,30,57,1.90,1,,2,12,6.00,0,0,0,,0,0,0,,,,1,6
56,1973,4,1973-10-08,26-019,WAS,,DAL,W 14-7,18,36,2.00,0,,3,22,7.33,0,0,0,,0,0,0,,,,0,0
57,1973,5,1973-10-14,26-025,WAS,@,NYG,W 21-3,17,65,3.82,2,,1,10,10.00,0,0,0,,0,0,0,,,,2,12
58,1973,6,1973-10-21,26-032,WAS,,STL,W 31-13,27,89,3.30,0,,3,24,8.00,0,0,0,,0,0,0,,,,0,0
59,1973,7,1973-10-28,26-039,WAS,@,NOR,L 3-19,12,6,0.50,0,,6,54,9.00,0,0,0,,0,0,0,,,,0,0
60,1973,8,1973-11-05,26-047,WAS,@,PIT,L 16-21,19,54,2.84,0,,2,22,11.00,1,0,0,,0,0,0,,,,1,6
61,1973,9,1973-11-11,26-053,WAS,,SFO,W 33-9,19,72,3.79,0,,4,57,14.25,1,0,0,,0,0,0,,,,1,6
62,1973,10,1973-11-18,26-060,WAS,,BAL,W 22-14,22,78,3.55,1,,1,14,14.00,0,0,0,,0,0,0,,,,1,6
63,1973,11,1973-11-22,26-064,WAS,@,DET,W 20-0,25,80,3.20,0,,3,17,5.67,0,0,0,,0,0,0,,,,0,0
64,1973,12,1973-12-02,26-074,WAS,,NYG,W 27-24,18,71,3.94,2,,3,61,20.33,1,0,0,,0,0,0,,,,3,18
65,1973,13,1973-12-09,26-081,WAS,@,DAL,L 7-27,14,29,2.07,0,,1,18,18.00,0,0,0,,0,0,0,,,,0,0
66,1973,14,1973-12-16,26-088,WAS,,PHI,W 38-20,26,150,5.77,1,,3,105,35.00,3,0,0,,0,0,0,,,,4,24
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,TD,Pts
67,1974,1,1974-09-15,26-361,WAS,@,NYG,W 13-10,20,75,3.75,1,,3,15,5.00,0,0,0,,0,0,0,,,,1,6
68,1974,3,1974-09-30,27-011,WAS,,DEN,W 30-3,24,47,1.96,0,,5,58,11.60,0,0,0,,0,0,0,,,,0,0
69,1974,4,1974-10-06,27-017,WAS,@,CIN,L 17-28,26,63,2.42,0,,3,26,8.67,0,0,0,,0,0,0,,,,0,0
70,1974,5,1974-10-13,27-024,WAS,,MIA,W 20-17,10,16,1.60,0,,5,56,11.20,0,0,0,,0,0,0,,,,0,0
71,1974,6,1974-10-20,27-031,WAS,,NYG,W 24-3,10,18,1.80,0,,4,44,11.00,1,0,0,,0,0,0,,,,1,6
72,1974,7,1974-10-27,27-038,WAS,@,STL,L 20-23,12,42,3.50,0,,4,25,6.25,2,0,0,,0,0,0,,,,2,12
73,1974,8,1974-11-03,27-045,WAS,@,GNB,W 17-6,15,44,2.93,0,,1,8,8.00,0,0,0,,0,0,0,,,,0,0
74,1974,9,1974-11-10,27-052,WAS,@,PHI,W 27-20,7,28,4.00,0,,3,36,12.00,0,0,0,,0,0,0,,,,0,0
75,1974,10,1974-11-17,27-059,WAS,,DAL,W 28-21,14,32,2.29,0,,2,14,7.00,0,0,0,,0,0,0,,,,0,0
76,1974,13,1974-12-09,27-081,WAS,@,RAM,W 23-17,13,38,2.92,0,,5,81,16.20,1,0,0,,0,0,0,,,,1,6
77,1974,14,1974-12-15,27-087,WAS,,CHI,W 42-0,12,27,2.25,2,,2,25,12.50,0,1,1,100.00,16,0,0,118.7,16.00,16.00,2,12
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,TD,Pts
78,1975,1,1975-09-21,28-002,WAS,,NOR,W 41-3,12,57,4.75,0,,2,33,16.50,0,0,0,,0,0,0,,,,0,0
79,1975,2,1975-09-28,28-009,WAS,,NYG,W 49-13,12,36,3.00,1,,1,4,4.00,0,0,0,,0,0,0,,,,1,6
80,1975,3,1975-10-05,28-016,WAS,@,PHI,L 10-26,5,11,2.20,0,,5,36,7.20,0,0,0,,0,0,0,,,,0,0
81,1975,4,1975-10-13,28-024,WAS,,STL,W 27-17,13,22,1.69,0,,1,5,5.00,0,0,0,,0,0,0,,,,0,0
82,1975,6,1975-10-26,28-037,WAS,@,CLE,W 23-7,6,21,3.50,0,,1,11,11.00,1,0,0,,0,0,0,,,,1,6
83,1975,7,1975-11-02,28-044,WAS,,DAL,W 30-24,3,15,5.00,0,,0,0,,0,0,0,,0,0,0,,,,0,0
84,1975,8,1975-11-09,28-051,WAS,@,NYG,W 21-13,10,23,2.30,1,,0,0,,0,0,0,,0,0,0,,,,1,6
85,1975,9,1975-11-16,28-058,WAS,@,STL,L 17-20,1,0,0.00,0,,0,0,,0,0,0,,0,0,0,,,,0,0
86,1975,10,1975-11-23,28-065,WAS,,OAK,L 23-26,3,7,2.33,0,,4,65,16.25,0,0,0,,0,0,0,,,,0,0
87,1975,11,1975-11-30,28-072,WAS,,MIN,W 31-30,6,71,11.83,1,,1,5,5.00,0,0,0,,0,0,0,,,,1,6
88,1975,12,1975-12-07,28-079,WAS,@,ATL,W 30-27,9,32,3.56,0,,8,58,7.25,1,0,0,,0,0,0,,,,1,6
89,1975,13,1975-12-13,28-085,WAS,@,DAL,L 10-31,11,37,3.36,0,,1,5,5.00,0,0,0,,0,0,0,,,,0,0
90,1975,14,1975-12-21,28-093,WAS,,PHI,L 3-26,6,20,3.33,0,,1,3,3.00,0,0,0,,0,0,0,,,,0,0
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,TD,Pts
91,1976,1,1976-09-12,28-359,WAS,,NYG,W 19-17,2,7,3.50,0,,2,21,10.50,0,0,0,,0,0,0,,,,0,0
92,1976,4,1976-10-03,29-014,WAS,@,CHI,L 7-33,3,8,2.67,0,,2,13,6.50,0,0,0,,0,0,0,,,,0,0
93,1976,6,1976-10-17,29-028,WAS,,DET,W 20-7,3,-7,-2.33,0,,0,0,,0,0,0,,0,0,0,,,,0,0
94,1976,7,1976-10-25,29-036,WAS,,STL,W 20-10,1,3,3.00,0,,2,20,10.00,0,0,0,,0,0,0,,,,0,0
95,1976,8,1976-10-31,29-042,WAS,,DAL,L 7-20,1,7,7.00,0,,1,6,6.00,0,0,0,,0,0,0,,,,0,0
96,1976,9,1976-11-07,29-049,WAS,@,SFO,W 24-21,2,7,3.50,0,,0,0,,0,0,0,,0,0,0,,,,0,0
97,1976,10,1976-11-14,29-056,WAS,@,NYG,L 9-12,0,0,,0,,2,14,7.00,0,0,0,,0,0,0,,,,0,0
98,1976,11,1976-11-21,29-063,WAS,@,STL,W 16-10,1,2,2.00,0,,1,9,9.00,0,0,0,,0,0,0,,,,0,0
99,1976,12,1976-11-28,29-070,WAS,,PHI,W 24-0,1,3,3.00,0,,5,23,4.60,0,0,0,,0,0,0,,,,0,0
100,1976,13,1976-12-05,29-077,WAS,@,NYJ,W 37-16,6,26,4.33,0,,2,-8,-4.00,0,0,0,,0,0,0,,,,0,0
,,,100 Games,,,,,67-30-3,1530,5875,3.84,35,,238,2485,10.44,20,1,1,100.00,16,0,0,118.7,16.00,16.00,55,330
