
16,1961,2,1961-09-24,24-053,HOU,@,SDG,L 24-34,7,17,2.43,0,,6,31,5.17,0,0,1,0.00,0,0,0,39.6,0.00,0.00,1,37,37.00,0,1,11,11.00,0,0,0
17,1961,3,1961-10-01,24-060,HOU,@,DTX,L 21-26,9,56,6.22,0,,2,77,38.50,1,0,1,0.00,0,0,1,0.0,0.00,-45.00,2,65,32.50,0,0,0,,0,1,6
18,1961,4,1961-10-08,24-067,HOU,,BUF,L 12-22,8,19,2.38,0,,1,-4,-4.00,0,0,1,0.00,0,0,0,39.6,0.00,0.00,2,59,29.50,0,1,20,20.00,0,0,0
19,1961,5,1961-10-13,24-072,HOU,@,BOS,T 31-31,11,40,3.64,1,,2,7,3.50,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,1,6
20,1961,6,1961-10-22,24-081,HOU,,DTX,W 38-7,18,54,3.00,0,,2,29,14.50,1,0,0,,0,0,0,,,,1,21,21.00,0,0,0,,0,1,6
21,1961,7,1961-10-29,24-088,HOU,@,BUF,W 28-16,13,5,0.38,0,,2,46,23.00,0,0,0,,0,0,0,,,,2,26,13.00,0,2,5,2.50,0,0,0
22,1961,8,1961-11-05,24-095,HOU,@,DEN,W 55-14,11,118,10.73,1,,4,68,17.00,1,0,0,,0,0,0,,,,2,37,18.50,0,0,0,,0,2,12
23,1961,9,1961-11-12,24-102,HOU,,BOS,W 27-15,18,79,4.39,0,,1,1,1.00,0,0,1,0.00,0,0,0,39.6,0.00,0.00,3,84,28.00,0,1,1,1.00,0,0,0
24,1961,10,1961-11-19,24-109,HOU,,NYT,W 49-13,14,41,2.93,0,,7,122,17.43,3,0,0,,0,0,0,,,,1,26,26.00,0,1,11,11.00,0,3,18
25,1961,11,1961-11-26,24-116,HOU,,DEN,W 45-14,12,30,2.50,0,,5,50,10.00,1,0,0,,0,0,0,,,,2,41,20.50,0,2,15,7.50,0,1,6
26,1961,12,1961-12-03,24-123,HOU,,SDG,W 33-13,11,46,4.18,0,,5,37,7.40,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0
27,1961,13,1961-12-10,24-130,HOU,@,NYT,W 48-21,25,216,8.64,3,,5,114,22.80,2,0,1,0.00,0,0,0,39.6,0.00,0.00,2,43,21.50,0,0,0,,0,5,30
28,1961,14,1961-12-17,24-137,HOU,@,OAK,W 47-16,21,145,6.90,1,,1,8,8.00,0,0,0,,0,0,0,,,,0,0,,0,1,7,7.00,0,1,6
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Rt,Yds,Y/Rt,TD,Ret,Yds,Y/R,TD,TD,Pts
29,1962,1,1962-09-09,25-038,HOU,@,BUF,W 28-23,20,80,4.00,1,,1,11,11.00,0,1,1,100.00,40,1,0,158.3,40.00,60.00,2,60,30.00,0,0,0,,0,1,6
30,1962,2,1962-09-16,25-045,HOU,@,BOS,L 21-34,13,37,2.85,0,,4,58,14.50,0,1,1,100.00,6,0,0,91.7,6.00,6.00,2,46,23.00,0,0,0,,0,0,0
31,1962,3,1962-09-23,25-052,HOU,@,SDG,W 42-17,12,70,5.83,2,,1,13,13.00,1,0,0,,0,0,0,,,,0,0,,0,0,0,,0,3,18
32,1962,6,1962-10-21,25-080,HOU,@,DEN,L 10-20,3,7,2.33,1,,2,-5,-2.50,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,1,6
33,1962,7,1962-10-28,25-087,HOU,,DTX,L 7-31,8,28,3.50,0,,4,41,10.25,0,0,0,,0,0,0,,,,4,100,25.00,0,0,0,,0,0,0
34,1962,8,1962-11-04,25-094,HOU,@,DTX,W 14-6,16,21,1.31,0,,5,74,14.80,2,0,1,0.00,0,0,0,39.6,0.00,0.00,1,23,23.00,0,0,0,,0,2,12
35,1962,9,1962-11-11,25-101,HOU,@,OAK,W 28-20,16,47,2.94,1,,1,9,9.00,0,0,0,,0,0,0,,,,1,31,31.00,0,0,0,,0,1,6
36,1962,10,1962-11-18,25-108,HOU,,BOS,W 21-17,20,37,1.85,0,,4,69,17.25,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0
37,1962,11,1962-11-25,25-115,HOU,,SDG,W 33-27,8,5,0.63,1,,2,25,12.50,0,0,0,,0,0,0,,,,4,96,24.00,0,0,0,,0,1,6
38,1962,12,1962-12-02,25-122,HOU,,DEN,W 34-17,12,24,2.00,0,,5,107,21.40,2,0,0,,0,0,0,,,,2,47,23.50,0,0,0,,0,2,12
39,1962,13,1962-12-09,25-129,HOU,,OAK,W 32-17,10,15,1.50,0,,1,4,4.00,0,0,0,,0,0,0,,,,1,19,19.00,0,0,0,,0,0,0
40,1962,14,1962-12-15,25-135,HOU,@,NYT,W 44-10,9,103,11.44,1,,2,45,22.50,1,0,0,,0,0,0,,,,1,20,20.00,0,0,0,,0,2,12
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Rt,Yds,Y/Rt,TD,Ret,Yds,Y/R,TD,TD,Pts
41,1963,1,1963-09-07,26-036,HOU,,OAK,L 13-24,7,34,4.86,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0
42,1963,4,1963-09-28,26-057,HOU,@,BUF,W 31-20,3,10,3.33,0,,2,22,11.00,0,0,1,0.00,0,0,0,39.6,0.00,0.00,2,39,19.50,0,0,0,,0,0,0
43,1963,9,1963-11-01,26-091,HOU,@,BOS,L 3-45,3,1,0.33,0,,3,17,5.67,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Rt,Yds,Y/Rt,TD,Ret,Yds,Y/R,TD,TD,Pts
44,1964,1,1964-09-13,27-042,OAK,,BOS,L 14-17,3,25,8.33,0,,1,-4,-4.00,0,0,0,,0,0,0,,,,3,66,22.00,0,0,0,,0,0,0
45,1964,2,1964-09-19,27-048,OAK,@,HOU,L 28-42,5,22,4.40,0,,1,20,20.00,0,0,0,,0,0,0,,,,2,31,15.50,0,0,0,,0,0,0
46,1964,3,1964-09-27,27-056,OAK,,KAN,L 9-21,10,43,4.30,0,,3,20,6.67,0,0,0,,0,0,0,,,,0,22,,0,0,,,0,0,0
47,1964,4,1964-10-03,27-062,OAK,@,BUF,L 20-23,3,9,3.00,0,,5,21,4.20,0,0,0,,0,0,0,,,,1,45,45.00,0,0,0,,0,0,0
48,1964,5,1964-10-10,27-069,OAK,@,NYJ,L 13-35,5,14,2.80,1,,6,110,18.33,0,0,0,,0,0,0,,,,2,62,31.00,0,0,0,,0,1,6
49,1964,6,1964-10-16,27-075,OAK,@,BOS,T 43-43,13,90,6.92,1,,0,0,,0,0,0,,0,0,0,,,,4,44,11.00,0,0,0,,0,1,6
50,1964,7,1964-10-25,27-084,OAK,,DEN,W 40-7,8,7,0.88,0,,5,111,22.20,2,0,0,,0,0,0,,,,1,29,29.00,0,0,0,,0,2,12
51,1964,8,1964-11-01,27-091,OAK,@,SDG,L 17-31,9,13,1.44,0,,3,32,10.67,0,0,0,,0,0,0,,,,1,33,33.00,0,0,0,,0,0,0
52,1964,9,1964-11-08,27-098,OAK,@,KAN,L 7-42,3,0,0.00,0,,3,22,7.33,0,0,0,,0,0,0,,,,4,96,24.00,0,0,0,,0,0,0
53,1964,10,1964-11-15,27-105,OAK,,HOU,W 20-10,8,39,4.88,0,,0,0,,0,0,0,,0,0,0,,,,1,20,20.00,0,0,0,,0,0,0
54,1964,11,1964-11-22,27-112,OAK,,NYJ,W 35-26,9,20,2.22,1,,4,66,16.50,2,0,0,,0,0,0,,,,0,30,,0,0,,,0,3,18
55,1964,12,1964-11-29,27-119,OAK,@,DEN,T 20-20,9,25,2.78,0,,3,26,8.67,0,0,0,,0,0,0,,,,1,20,20.00,0,0,0,,0,0,0
56,1964,13,1964-12-06,27-126,OAK,,BUF,W 16-13,1,4,4.00,0,,1,6,6.00,0,0,0,,0,0,0,,,,1,20,20.00,0,0,0,,0,0,0
57,1964,14,1964-12-20,27-140,OAK,,SDG,W 21-20,3,27,9.00,0,,2,25,12.50,1,0,0,,0,0,0,,,,0,0,,0,0,0,,0,1,6
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Rt,Yds,Y/Rt,TD,Ret,Yds,Y/R,TD,TD,Pts
58,1965,1,1965-09-12,28-041,OAK,,KAN,W 37-10,0,0,,0,,3,50,16.67,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0
59,1965,6,1965-10-16,28-075,OAK,@,NYJ,T 24-24,0,0,,0,,1,36,36.00,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0
60,1965,7,1965-10-24,28-083,OAK,,BOS,W 30-21,0,0,,0,,1,20,20.00,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0
61,1965,14,1965-12-19,28-139,OAK,@,SDG,L 14-24,0,0,,0,,2,21,10.50,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Rt,Yds,Y/Rt,TD,Ret,Yds,Y/R,TD,TD,Pts
62,1966,2,1966-09-10,29-039,OAK,@,HOU,L 0-31,0,0,,0,,2,18,9.00,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0
63,1966,5,1966-10-09,29-068,OAK,,MIA,W 21-10,0,0,,0,,1,41,41.00,0,0,0,,0,0,0,,,,0,0,,0,1,12,12.00,0,0,0
64,1966,6,1966-10-16,29-075,OAK,@,KAN,W 34-13,0,0,,0,,1,75,75.00,1,0,0,,0,0,0,,,,0,0,,0,0,0,,0,1,6
65,1966,8,1966-10-30,29-089,OAK,@,BOS,L 21-24,0,0,,0,,1,13,13.00,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0
66,1966,10,1966-11-13,29-103,OAK,@,SDG,W 41-19,0,0,,0,,2,53,26.50,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0
67,1966,11,1966-11-20,29-110,OAK,@,DEN,W 17-3,0,0,,0,,2,109,54.50,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0
68,1966,12,1966-11-24,29-114,OAK,,BUF,L 10-31,0,0,,0,,2,25,12.50,1,0,0,,0,0,0,,,,0,0,,0,0,0,,0,1,6
69,1966,13,1966-12-03,29-123,OAK,,NYJ,T 28-28,0,0,,0,,1,44,44.00,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0
70,1966,14,1966-12-11,29-131,OAK,,DEN,W 28-10,0,0,,0,,2,58,29.00,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Rt,Yds,Y/Rt,TD,Ret,Yds,Y/R,TD,TD,Pts
71,1967,1,1967-09-10,30-039,OAK,,DEN,W 51-0,0,0,,0,,1,12,12.00,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0
72,1967,2,1967-09-17,30-046,OAK,,BOS,W 35-7,0,0,,0,,4,114,28.50,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0
73,1967,3,1967-10-01,30-060,OAK,,KAN,W 23-21,0,0,,0,,2,41,20.50,1,0,0,,0,0,0,,,,0,0,,0,0,0,,0,1,6
74,1967,4,1967-10-07,30-066,OAK,@,NYJ,L 14-27,0,0,,0,,1,26,26.00,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0
75,1967,5,1967-10-15,30-074,OAK,@,BUF,W 24-20,0,0,,0,,1,3,3.00,1,0,0,,0,0,0,,,,0,0,,0,0,0,,0,1,6
76,1967,6,1967-10-22,30-081,OAK,@,BOS,W 48-14,0,0,,0,,1,4,4.00,1,0,0,,0,0,0,,,,0,0,,0,0,0,,0,1,6
77,1967,8,1967-11-05,30-095,OAK,@,DEN,W 21-17,0,0,,0,,2,34,17.00,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0
78,1967,9,1967-11-19,30-109,OAK,,MIA,W 31-17,0,0,,0,,6,99,16.50,3,0,0,,0,0,0,,,,0,0,,0,0,0,,0,3,18
79,1967,10,1967-11-23,30-113,OAK,@,KAN,W 44-22,0,0,,0,,1,14,14.00,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0
80,1967,11,1967-12-03,30-123,OAK,@,SDG,W 41-21,0,0,,0,,3,92,30.67,2,0,0,,0,0,0,,,,0,0,,0,0,0,,0,2,12
81,1967,12,1967-12-10,30-130,OAK,@,HOU,W 19-7,0,0,,0,,4,75,18.75,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0
82,1967,13,1967-12-17,30-137,OAK,,NYJ,W 38-29,0,0,,0,,4,90,22.50,1,0,0,,0,0,0,,,,0,0,,0,0,0,,0,1,6
83,1967,14,1967-12-24,30-144,OAK,,BUF,W 28-21,0,0,,0,,2,25,12.50,1,0,0,,0,0,0,,,,0,0,,0,0,0,,0,1,6
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Rt,Yds,Y/Rt,TD,Ret,Yds,Y/R,TD,TD,Pts
84,1968,2,1968-09-21,31-050,OAK,@,MIA,W 47-21,0,0,,0,,1,3,3.00,1,0,0,,0,0,0,,,,0,0,,0,0,0,,0,1,6
85,1968,3,1968-09-29,31-058,OAK,@,HOU,W 24-15,0,0,,0,,1,9,9.00,1,0,0,,0,0,0,,,,0,0,,0,0,0,,0,1,6
86,1968,6,1968-10-20,31-079,OAK,@,KAN,L 10-24,0,0,,0,,2,68,34.00,1,0,0,,0,0,0,,,,0,0,,0,0,0,,0,1,6
87,1968,7,1968-10-27,31-086,OAK,,CIN,W 31-10,0,0,,0,,1,-10,-10.00,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0
88,1968,8,1968-11-03,31-093,OAK,,KAN,W 38-21,0,0,,0,,7,79,11.29,1,0,0,,0,0,0,,,,0,0,,0,0,0,,0,1,6
89,1968,9,1968-11-10,31-100,OAK,@,DEN,W 43-7,0,0,,0,,2,30,15.00,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0
90,1968,10,1968-11-17,31-107,OAK,,NYJ,W 43-32,0,0,,0,,3,87,29.00,1,0,0,,0,0,0,,,,0,0,,0,0,0,,0,1,6
91,1968,11,1968-11-24,31-114,OAK,@,CIN,W 34-0,0,0,,0,,2,27,13.50,1,0,0,,0,0,0,,,,0,0,,0,0,0,,0,1,6
92,1968,12,1968-11-28,31-118,OAK,,BUF,W 13-10,0,0,,0,,2,17,8.50,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0
93,1968,13,1968-12-08,31-128,OAK,,DEN,W 33-27,0,0,,0,,2,50,25.00,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Rt,Yds,Y/Rt,TD,Ret,Yds,Y/R,TD,TD,Pts
94,1969,1,1969-09-14,32-043,OAK,,HOU,W 21-17,0,0,,0,,2,26,13.00,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0
95,1969,2,1969-09-20,32-049,OAK,,MIA,W 20-17,0,0,,0,,2,24,12.00,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0
96,1969,3,1969-09-28,32-057,OAK,@,BOS,W 38-23,0,0,,0,,1,12,12.00,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0
97,1969,5,1969-10-12,32-071,OAK,@,DEN,W 24-14,0,0,,0,,2,23,11.50,1,0,0,,0,0,0,,,,0,0,,0,0,0,,0,1,6
98,1969,6,1969-10-19,32-078,OAK,,BUF,W 50-21,0,0,,0,,3,64,21.33,1,0,0,,0,0,0,,,,0,0,,0,0,0,,0,1,6
99,1969,7,1969-10-26,32-085,OAK,@,SDG,W 24-12,0,0,,0,,2,15,7.50,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0
100,1969,11,1969-11-23,32-113,OAK,@,KAN,W 27-24,0,0,,0,,1,9,9.00,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0
101,1969,12,1969-11-30,32-120,OAK,@,NYJ,W 27-14,0,0,,0,,4,29,7.25,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0
102,1969,13,1969-12-07,32-127,OAK,,CIN,W 37-17,0,0,,0,,2,32,16.00,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0
103,1969,14,1969-12-13,32-133,OAK,,KAN,W 10-6,0,0,,0,,2,28,14.00,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Rt,Yds,Y/Rt,TD,Ret,Yds,Y/R,TD,TD,Pts
104,1970,6,1970-10-25,33-084,KAN,,DAL,L 16-27,0,0,,0,,1,11,11.00,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0
105,1970,7,1970-11-01,33-091,KAN,,OAK,T 17-17,0,0,,0,,1,13,13.00,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0
106,1970,8,1970-11-08,33-098,KAN,,HOU,W 24-9,0,0,,0,,2,55,27.50,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0
107,1970,9,1970-11-15,33-105,KAN,@,PIT,W 31-14,0,0,,0,,3,46,15.33,2,0,0,,0,0,0,,,,0,0,,0,0,0,,0,2,12
108,1970,13,1970-12-12,33-132,KAN,@,OAK,L 6-20,1,6,6.00,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0
,,,108 Games,,,,,75-27-6,602,2455,4.08,17,,236,3657,15.50,47,2,12,16.67,46,1,1,36.1,3.83,1.75,67,1704,25.43,1,14,178,12.71,0,65,390
