
29,1989,8,1989-10-29,25-191,SFO,@,NYJ,W 23-10,0,0,,0,,0,0,,0,1,22,22.00,0,0,0
30,1989,9,1989-11-06,25-199,SFO,,NOR,W 31-13,0,0,,0,,0,0,,0,1,13,13.00,0,0,0
31,1989,11,1989-11-19,25-212,SFO,,GNB,L 17-21,,,,,,,,,,0,0,,0,,
32,1989,12,1989-11-27,25-220,SFO,,NYG,W 34-24,0,0,,0,,0,0,,0,1,60,60.00,0,0,0
33,1989,13,1989-12-03,25-226,SFO,@,ATL,W 23-10,0,0,,0,,0,0,,0,2,20,10.00,0,0,0
34,1989,14,1989-12-11,25-234,SFO,@,RAM,W 30-27,0,0,,0,,0,0,,0,2,39,19.50,0,0,0
35,1989,15,1989-12-17,25-240,SFO,,BUF,W 21-10,0,0,,0,,0,0,,0,1,17,17.00,0,0,0
36,1989,16,1989-12-24,25-247,SFO,,CHI,W 26-0,,,,,,,,,,0,0,,0,,
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Rt,Yds,Y/Rt,TD,TD,Pts
37,1990,1,1990-09-10,26-142,SFO,@,NOR,W 13-12,0,0,,0,,0,0,,0,1,8,8.00,0,0,0
38,1990,2,1990-09-16,26-148,SFO,,WAS,W 26-13,,,,,,,,,,0,0,,0,,
39,1990,3,1990-09-23,26-155,SFO,,ATL,W 19-13,,,,,,,,,,0,0,,0,,
40,1990,4,1990-10-07,26-169,SFO,@,HOU,W 24-21,0,0,,0,,0,0,,0,2,46,23.00,0,0,0
41,1990,5,1990-10-14,26-176,SFO,@,ATL,W 45-35,,,,,,,,,,0,0,,0,,
42,1990,6,1990-10-21,26-183,SFO,,PIT,W 27-7,,,,,,,,,,0,0,,0,,
43,1990,7,1990-10-28,26-190,SFO,,CLE,W 20-17,0,0,,0,,0,0,,0,1,12,12.00,0,0,0
44,1990,8,1990-11-04,26-197,SFO,@,GNB,W 24-20,0,0,,0,,0,0,,0,1,15,15.00,0,0,0
45,1990,9,1990-11-11,26-204,SFO,@,DAL,W 24-6,,,,,,,,,,0,0,,0,,
46,1990,10,1990-11-18,26-211,SFO,,TAM,W 31-7,,,,,,,,,,0,0,,0,,
47,1990,11,1990-11-25,26-218,SFO,,RAM,L 17-28,,,,,,,,,,0,0,,0,,
48,1990,12,1990-12-03,26-226,SFO,,NYG,W 7-3,0,0,,0,,0,0,,0,1,30,30.00,0,0,0
49,1990,13,1990-12-09,26-232,SFO,@,CIN,W 20-17,,,,,,,,,,0,0,,0,,
50,1990,14,1990-12-17,26-240,SFO,@,RAM,W 26-10,,,,,,,,,,0,0,,0,,
51,1990,15,1990-12-23,26-246,SFO,,NOR,L 10-13,,,,,,,,,,0,0,,0,,
52,1990,16,1990-12-30,26-253,SFO,@,MIN,W 20-17,,,,,,,,,,0,0,,0,,
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Rt,Yds,Y/Rt,TD,TD,Pts
53,1991,1,1991-09-02,27-134,SFO,@,NYG,L 14-16,1,1,1.00,0,,1,3,3.00,0,1,7,7.00,0,0,0
54,1991,2,1991-09-08,27-140,SFO,,SDG,W 34-14,1,0,0.00,0,,0,0,,0,0,0,,0,0,0
55,1991,3,1991-09-15,27-147,SFO,@,MIN,L 14-17,0,0,,0,,0,0,,0,0,0,,0,,
56,1991,4,1991-09-22,27-154,SFO,,RAM,W 27-10,4,17,4.25,0,,0,0,,0,0,0,,0,0,0
57,1991,5,1991-09-29,27-161,SFO,@,RAI,L 6-12,0,0,,0,,0,0,,0,3,53,17.67,0,0,0
58,1991,6,1991-10-13,27-175,SFO,,ATL,L 34-39,0,0,,0,,0,0,,0,1,10,10.00,0,0,0
59,1991,7,1991-10-20,27-182,SFO,,DET,W 35-3,1,8,8.00,0,,0,0,,0,1,17,17.00,0,0,0
60,1991,8,1991-10-27,27-189,SFO,@,PHI,W 23-7,0,0,,0,,0,0,,0,0,0,,0,,
61,1991,9,1991-11-03,27-196,SFO,@,ATL,L 14-17,0,0,,0,,0,0,,0,1,13,13.00,0,0,0
62,1991,10,1991-11-10,27-203,SFO,@,NOR,L 3-10,0,0,,0,,0,0,,0,0,0,,0,,
63,1991,11,1991-11-17,27-210,SFO,,PHO,W 14-10,0,0,,0,,0,0,,0,0,0,,0,,
64,1991,12,1991-11-25,27-218,SFO,@,RAM,W 33-10,0,0,,0,,0,0,,0,0,0,,0,,
65,1991,13,1991-12-01,27-224,SFO,,NOR,W 38-24,0,0,,0,,0,0,,0,1,16,16.00,0,0,0
66,1991,14,1991-12-08,27-231,SFO,@,SEA,W 24-22,0,0,,0,,0,0,,0,1,16,16.00,0,0,0
67,1991,15,1991-12-14,27-237,SFO,,KAN,W 28-14,0,0,,0,,0,0,,0,0,0,,0,,
68,1991,16,1991-12-23,27-246,SFO,,CHI,W 52-14,6,14,2.33,0,,1,0,0.00,0,0,0,,0,0,0
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Rt,Yds,Y/Rt,TD,TD,Pts
69,1992,1,1992-09-06,28-138,HOU,,PIT,L 24-29,0,0,,0,,,,,,0,0,,0,,
70,1992,2,1992-09-13,28-145,HOU,@,IND,W 20-10,0,0,,0,,,,,,0,0,,0,,
71,1992,3,1992-09-20,28-152,HOU,,KAN,W 23-20,0,0,,0,,0,0,,0,2,50,25.00,0,0,0
72,1992,4,1992-09-27,28-159,HOU,,SDG,W 27-0,1,1,1.00,0,,0,0,,0,0,0,,0,0,0
73,1992,5,1992-10-11,28-173,HOU,@,CIN,W 38-24,0,0,,0,,0,0,,0,1,18,18.00,0,0,0
74,1992,6,1992-10-18,28-180,HOU,@,DEN,L 21-27,0,0,,0,,,,,,0,0,,0,,
75,1992,7,1992-10-25,28-187,HOU,,CIN,W 26-10,0,0,,0,,0,0,,0,1,10,10.00,0,0,0
76,1992,8,1992-11-01,28-194,HOU,@,PIT,L 20-21,0,0,,0,,0,0,,0,2,33,16.50,0,0,0
77,1992,9,1992-11-08,28-201,HOU,,CLE,L 14-24,0,0,,0,,0,0,,0,1,19,19.00,0,0,0
78,1992,10,1992-11-15,28-208,HOU,@,MIN,W 17-13,0,0,,0,,,,,,0,0,,0,,
79,1992,11,1992-11-22,28-215,HOU,@,MIA,L 16-19,0,0,,0,,0,0,,0,2,27,13.50,0,0,0
80,1992,12,1992-11-26,28-219,HOU,@,DET,W 24-21,0,0,,0,,,,,,0,0,,0,,
81,1992,13,1992-12-07,28-230,HOU,,CHI,W 24-7,0,0,,0,,,,,,0,0,,0,,
82,1992,14,1992-12-13,28-236,HOU,,GNB,L 14-16,0,0,,0,,0,0,,0,1,0,0.00,0,0,0
83,1992,15,1992-12-20,28-243,HOU,@,CLE,W 17-14,0,0,,0,,,,,,0,0,,0,,
84,1992,16,1992-12-27,28-250,HOU,,BUF,W 27-3,0,0,,0,,,,,,0,0,,0,,
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Rt,Yds,Y/Rt,TD,TD,Pts
85,1993,1,1993-09-05,29-137,HOU,@,NOR,L 21-33,0,0,,0,,0,0,,0,,,,,,
86,1993,2,1993-09-12,29-144,HOU,,KAN,W 30-0,0,0,,0,,0,0,,0,,,,,,
87,1993,3,1993-09-19,29-151,HOU,@,SDG,L 17-18,0,0,,0,,0,0,,0,,,,,,
88,1993,5,1993-10-11,29-173,HOU,@,BUF,L 7-35,0,0,,0,,0,0,,0,,,,,,
89,1993,6,1993-10-17,29-179,HOU,@,NWE,W 28-14,0,0,,0,,0,0,,0,,,,,,
90,1993,7,1993-10-24,29-186,HOU,,CIN,W 28-12,0,0,,0,,0,0,,0,,,,,,
91,1993,8,1993-11-07,29-200,HOU,,SEA,W 24-14,0,0,,0,,0,0,,0,,,,,,
92,1993,9,1993-11-14,29-207,HOU,@,CIN,W 38-3,7,57,8.14,0,1,0,0,,0,0,0,,0,0,0
93,1993,10,1993-11-21,29-214,HOU,@,CLE,W 27-20,0,0,,0,,0,0,,0,,,,,,
94,1993,11,1993-11-28,29-221,HOU,,PIT,W 23-3,1,34,34.00,0,,0,0,,0,0,0,,0,0,0
95,1993,12,1993-12-05,29-228,HOU,,ATL,W 33-17,0,0,,0,,0,0,,0,,,,,,
96,1993,13,1993-12-12,29-235,HOU,,CLE,W 19-17,0,0,,0,1,1,4,4.00,1,0,0,,0,1,6
97,1993,14,1993-12-19,29-242,HOU,@,PIT,W 26-17,0,0,,0,,0,0,,0,,,,,,
98,1993,15,1993-12-25,29-248,HOU,@,SFO,W 10-7,0,0,,0,,0,0,,0,,,,,,
99,1993,16,1994-01-02,29-256,HOU,,NYJ,W 24-0,1,3,3.00,0,,0,0,,0,0,0,,0,0,0
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Rt,Yds,Y/Rt,TD,TD,Pts
100,1994,1,1994-09-04,30-136,HOU,@,IND,L 21-45,0,0,,0,,,,,,0,0,,0,,
101,1994,2,1994-09-11,30-143,HOU,@,DAL,L 17-20,0,0,,0,,,,,,0,0,,0,,
102,1994,3,1994-09-18,30-150,HOU,,BUF,L 7-15,0,0,,0,,,,,,0,0,,0,,
103,1994,4,1994-09-25,30-157,HOU,,CIN,W 20-13,1,3,3.00,0,0,0,0,,0,0,0,,0,0,0
104,1994,5,1994-10-03,30-165,HOU,@,PIT,L 14-30,0,0,,0,0,0,0,,0,3,37,12.33,0,0,0
105,1994,6,1994-10-13,30-175,HOU,,CLE,L 8-11,0,0,,0,,,,,,0,0,,0,,
106,1994,7,1994-10-24,30-186,HOU,@,PHI,L 6-21,0,0,,0,,,,,,0,0,,0,,
107,1994,8,1994-10-30,30-192,HOU,@,RAI,L 14-17,0,0,,0,,,,,,0,0,,0,,
108,1994,9,1994-11-06,30-199,HOU,,PIT,L 9-12,0,0,,0,0,,,,,0,0,,0,,
109,1994,10,1994-11-13,30-206,HOU,@,CIN,L 31-34,0,0,,0,,,,,,0,0,,0,,
110,1994,11,1994-11-21,30-214,HOU,,NYG,L 10-13,1,9,9.00,0,0,0,0,,0,0,0,,0,0,0
111,1994,12,1994-11-27,30-220,HOU,@,CLE,L 10-34,0,0,,0,0,0,0,,0,1,14,14.00,0,0,0
112,1994,13,1994-12-04,30-227,HOU,,ARI,L 12-30,0,0,,0,0,,,,,0,0,,0,,
113,1994,14,1994-12-11,30-234,HOU,,SEA,L 14-16,0,0,,0,0,,,,,0,0,,0,,
114,1994,15,1994-12-18,30-241,HOU,@,KAN,L 9-31,0,0,,0,,,,,,0,0,,0,,
115,1994,16,1994-12-24,30-247,HOU,,NYJ,W 24-10,0,0,,0,,,,,,0,0,,0,,
,,,115 Games,,,,,74-41-0,40,181,4.53,1,2,3,7,2.33,1,41,670,16.34,0,2,12
