
46,1999,15,1999-12-26,25-063,CIN,@,BAL,L 0-22,10,27,2.70,0,7,5,30,6.00,0,0,0,,0,0,0,,,,0,0,,0,0,0
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Rt,Yds,Y/Rt,TD,TD,Pts
47,2000,1,2000-09-10,25-322,CIN,,CLE,L 7-24,12,41,3.42,0,3,2,46,23.00,0,0,0,,0,0,0,,,,0,0,,0,0,0
48,2000,2,2000-09-17,25-329,CIN,@,JAX,L 0-13,17,32,1.88,0,6,4,34,8.50,0,0,0,,0,0,0,,,,0,0,,0,0,0
49,2000,3,2000-09-24,25-336,CIN,@,BAL,L 0-37,12,9,0.75,0,4,3,22,7.33,0,0,0,,0,0,0,,,,0,0,,0,0,0
50,2000,4,2000-10-01,25-343,CIN,,MIA,L 16-31,22,110,5.00,0,2,1,4,4.00,0,0,0,,0,0,0,,,,0,0,,0,0,0
51,2000,5,2000-10-08,25-350,CIN,,TEN,L 14-23,15,95,6.33,1,1,1,7,7.00,0,0,0,,0,0,0,,,,0,0,,0,1,6
52,2000,6,2000-10-15,25-357,CIN,@,PIT,L 0-15,15,36,2.40,0,1,1,9,9.00,0,0,0,,0,0,0,,,,0,0,,0,0,0
53,2000,7,2000-10-22,25-364,CIN,,DEN,W 31-21,22,278,12.64,2,0,0,0,,0,0,0,,0,0,0,,,,0,0,,0,2,12
54,2000,8,2000-10-29,26-005,CIN,@,CLE,W 12-3,27,137,5.07,1,1,0,0,,0,0,0,,0,0,0,,,,0,0,,0,1,6
55,2000,9,2000-11-05,26-012,CIN,,BAL,L 7-27,16,23,1.44,0,2,1,9,9.00,0,0,0,,0,0,0,,,,0,0,,0,0,0
56,2000,10,2000-11-12,26-019,CIN,@,DAL,L 6-23,20,94,4.70,0,0,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0
57,2000,11,2000-11-19,26-026,CIN,@,NWE,L 13-16,28,79,2.82,0,2,2,18,9.00,0,0,0,,0,0,0,,,,0,0,,0,0,0
58,2000,12,2000-11-26,26-033,CIN,,PIT,L 28-48,23,128,5.57,2,0,0,0,,0,0,0,,0,0,0,,,,0,0,,0,2,12
59,2000,13,2000-12-03,26-040,CIN,,ARI,W 24-13,35,216,6.17,1,0,0,0,,0,0,0,,0,0,0,,,,0,0,,0,1,6
60,2000,14,2000-12-10,26-047,CIN,@,TEN,L 3-35,18,42,2.33,0,3,2,8,4.00,0,0,0,,0,0,0,,,,0,0,,0,0,0
61,2000,15,2000-12-17,26-054,CIN,,JAX,W 17-14,17,76,4.47,0,0,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0
62,2000,16,2000-12-24,26-061,CIN,@,PHI,L 7-16,16,39,2.44,0,1,1,1,1.00,0,0,0,,0,0,0,,,,0,0,,0,0,0
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Rt,Yds,Y/Rt,TD,TD,Pts
63,2001,1,2001-09-09,26-320,CIN,,NWE,W 23-17,24,104,4.33,1,4,4,32,8.00,0,0,0,,0,0,0,,,,0,0,,0,1,6
64,2001,2,2001-09-23,26-334,CIN,,BAL,W 21-10,18,57,3.17,0,4,4,1,0.25,1,0,0,,0,0,0,,,,0,0,,0,1,6
65,2001,3,2001-09-30,26-341,CIN,@,SDG,L 14-28,15,46,3.07,0,2,2,18,9.00,0,0,0,,0,0,0,,,,0,0,,0,0,0
66,2001,4,2001-10-07,26-348,CIN,@,PIT,L 7-16,19,64,3.37,0,4,1,-2,-2.00,0,0,0,,0,0,0,,,,0,0,,0,0,0
67,2001,5,2001-10-14,26-355,CIN,,CLE,W 24-14,31,140,4.52,1,3,3,16,5.33,0,0,0,,0,0,0,,,,0,0,,0,1,6
68,2001,6,2001-10-21,26-362,CIN,,CHI,L 0-24,16,30,1.88,0,4,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0
69,2001,7,2001-10-28,27-004,CIN,@,DET,W 31-27,27,184,6.81,2,6,3,18,6.00,1,0,0,,0,0,0,,,,0,0,,0,3,18
70,2001,8,2001-11-11,27-018,CIN,@,JAX,L 13-30,17,58,3.41,1,5,2,13,6.50,0,0,0,,0,0,0,,,,0,0,,0,1,6
71,2001,9,2001-11-18,27-025,CIN,,TEN,L 7-20,17,38,2.24,0,2,2,23,11.50,0,0,0,,0,0,0,,,,0,0,,0,0,0
72,2001,10,2001-11-25,27-032,CIN,@,CLE,L 0-18,20,63,3.15,0,4,1,6,6.00,0,0,0,,0,0,0,,,,0,0,,0,0,0
73,2001,11,2001-12-02,27-039,CIN,,TAM,L 13-16,23,79,3.43,0,3,2,8,4.00,1,0,0,,0,0,0,,,,0,0,,0,1,6
74,2001,12,2001-12-09,27-046,CIN,,JAX,L 10-14,24,62,2.58,1,4,2,24,12.00,0,0,0,,0,0,0,,,,0,0,,0,1,6
75,2001,13,2001-12-16,27-053,CIN,@,NYJ,L 14-15,22,85,3.86,2,4,3,32,10.67,0,0,0,,0,0,0,,,,0,0,,0,2,12
76,2001,14,2001-12-23,27-060,CIN,@,BAL,L 0-16,24,127,5.29,0,5,2,12,6.00,0,0,0,,0,0,0,,,,0,0,,0,0,0
77,2001,15,2001-12-30,27-067,CIN,,PIT,W 26-23,21,91,4.33,0,0,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0
78,2001,16,2002-01-06,27-074,CIN,@,TEN,W 23-21,22,87,3.95,2,7,3,27,9.00,0,0,1,0.00,0,0,1,0.0,0.00,-45.00,0,0,,0,2,12
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Rt,Yds,Y/Rt,TD,TD,Pts
79,2002,1,2002-09-08,27-319,CIN,,SDG,L 6-34,9,10,1.11,0,3,3,22,7.33,0,0,0,,0,0,0,,,,0,0,,0,0,0
80,2002,2,2002-09-15,27-326,CIN,@,CLE,L 7-20,22,108,4.91,0,8,8,67,8.38,0,0,0,,0,0,0,,,,0,0,,0,0,0
81,2002,3,2002-09-22,27-333,CIN,@,ATL,L 3-30,18,66,3.67,0,4,3,15,5.00,0,0,0,,0,0,0,,,,0,0,,0,0,0
82,2002,4,2002-09-29,27-340,CIN,,TAM,L 7-35,21,59,2.81,0,0,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0
83,2002,5,2002-10-06,27-347,CIN,@,IND,L 21-28,23,164,7.13,2,7,6,21,3.50,0,0,0,,0,0,0,,,,0,0,,0,2,12
84,2002,6,2002-10-13,27-354,CIN,,PIT,L 7-34,17,57,3.35,1,4,2,19,9.50,0,0,0,,0,0,0,,,,0,0,,0,1,6
85,2002,7,2002-10-27,28-003,CIN,,TEN,L 24-30,30,138,4.60,1,2,0,0,,0,0,0,,0,0,0,,,,0,0,,0,1,6
86,2002,8,2002-11-03,28-010,CIN,@,HOU,W 38-3,22,92,4.18,0,1,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0
87,2002,9,2002-11-10,28-017,CIN,@,BAL,L 27-38,21,102,4.86,0,7,5,48,9.60,0,0,0,,0,0,0,,,,0,0,,0,0,0
88,2002,10,2002-11-17,28-024,CIN,,CLE,L 20-27,19,92,4.84,0,2,2,18,9.00,0,0,0,,0,0,0,,,,0,0,,0,0,0
89,2002,11,2002-11-24,28-031,CIN,@,PIT,L 21-29,19,60,3.16,2,1,1,5,5.00,0,0,0,,0,0,0,,,,0,0,,0,2,12
90,2002,12,2002-12-01,28-038,CIN,,BAL,L 23-27,23,70,3.04,1,11,6,28,4.67,0,0,0,,0,0,0,,,,0,0,,0,1,6
91,2002,13,2002-12-08,28-045,CIN,@,CAR,L 31-52,18,55,3.06,0,4,4,30,7.50,0,0,0,,0,0,0,,,,0,0,,0,0,0
92,2002,14,2002-12-15,28-052,CIN,,JAX,L 15-29,21,59,2.81,0,0,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0
93,2002,15,2002-12-22,28-059,CIN,,NOR,W 20-13,18,126,7.00,0,4,1,16,16.00,0,0,0,,0,0,0,,,,0,0,,0,0,0
94,2002,16,2002-12-29,28-066,CIN,@,BUF,L 9-27,13,53,4.08,0,3,2,9,4.50,0,0,0,,0,0,0,,,,0,0,,0,0,0
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Rt,Yds,Y/Rt,TD,TD,Pts
95,2003,1,2003-09-07,28-318,CIN,,DEN,L 10-30,14,34,2.43,0,4,2,7,3.50,0,0,0,,0,0,0,,,,0,0,,0,0,0
96,2003,2,2003-09-14,28-325,CIN,@,OAK,L 20-23,19,84,4.42,1,1,1,6,6.00,0,0,0,,0,0,0,,,,0,0,,0,1,6
97,2003,3,2003-09-21,28-332,CIN,,PIT,L 10-17,7,26,3.71,0,0,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0
98,2003,4,2003-09-28,28-339,CIN,@,CLE,W 21-14,4,20,5.00,0,0,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0
99,2003,6,2003-10-19,28-360,CIN,,BAL,W 34-26,18,39,2.17,1,2,2,16,8.00,0,0,0,,0,0,0,,,,0,0,,0,1,6
100,2003,8,2003-11-02,29-009,CIN,@,ARI,L 14-17,7,5,0.71,0,2,1,8,8.00,0,0,0,,0,0,0,,,,0,0,,0,0,0
101,2003,10,2003-11-16,29-023,CIN,,KAN,W 24-19,6,21,3.50,0,2,2,15,7.50,0,0,0,,0,0,0,,,,0,0,,0,0,0
102,2003,11,2003-11-23,29-030,CIN,@,SDG,W 34-27,18,108,6.00,0,2,1,5,5.00,0,0,0,,0,0,0,,,,0,0,,0,0,0
103,2003,12,2003-11-30,29-037,CIN,@,PIT,W 24-20,10,48,4.80,0,3,1,3,3.00,0,0,0,,0,0,0,,,,0,0,,0,0,0
104,2003,13,2003-12-07,29-044,CIN,@,BAL,L 13-31,11,45,4.09,0,0,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0
105,2003,14,2003-12-14,29-051,CIN,,SFO,W 41-38,9,24,2.67,0,1,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0
106,2003,15,2003-12-21,29-058,CIN,@,STL,L 10-27,7,37,5.29,0,0,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0
107,2003,16,2003-12-28,29-065,CIN,,CLE,L 14-22,8,50,6.25,0,1,1,11,11.00,0,0,0,,0,0,0,,,,0,0,,0,0,0
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Rt,Yds,Y/Rt,TD,TD,Pts
108,2004,1,2004-09-09,29-321,NWE,,IND,W 27-24,15,86,5.73,0,0,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0
109,2004,2,2004-09-19,29-331,NWE,@,ARI,W 23-12,32,158,4.94,0,1,1,-1,-1.00,0,0,0,,0,0,0,,,,0,0,,0,0,0
110,2004,3,2004-10-03,29-345,NWE,@,BUF,W 31-17,19,79,4.16,1,4,3,23,7.67,0,0,0,,0,0,0,,,,0,0,,0,1,6
111,2004,4,2004-10-10,29-352,NWE,,MIA,W 24-10,18,94,5.22,0,1,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0
112,2004,5,2004-10-17,29-359,NWE,,SEA,W 30-20,23,105,4.57,2,2,2,6,3.00,0,0,0,,0,0,0,,,,0,0,,0,2,12
113,2004,6,2004-10-24,30-000,NWE,,NYJ,W 13-7,22,115,5.23,0,0,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0
114,2004,8,2004-11-07,30-014,NWE,@,STL,W 40-22,25,112,4.48,1,2,2,19,9.50,0,0,0,,0,0,0,,,,0,0,,0,1,6
115,2004,9,2004-11-14,30-021,NWE,,BUF,W 29-6,26,151,5.81,0,1,1,5,5.00,0,0,0,,0,0,0,,,,0,0,,0,0,0
116,2004,10,2004-11-22,30-029,NWE,@,KAN,W 27-19,26,98,3.77,2,1,1,20,20.00,0,0,0,,0,0,0,,,,0,0,,0,2,12
117,2004,11,2004-11-28,30-035,NWE,,BAL,W 24-3,30,123,4.10,1,1,0,0,,0,0,0,,0,0,0,,,,0,0,,0,1,6
118,2004,12,2004-12-05,30-042,NWE,@,CLE,W 42-15,18,100,5.56,2,1,0,0,,0,0,0,,0,0,0,,,,0,0,,0,2,12
119,2004,13,2004-12-12,30-049,NWE,,CIN,W 35-28,22,88,4.00,1,1,0,0,,0,0,0,,0,0,0,,,,0,0,,0,1,6
120,2004,14,2004-12-20,30-057,NWE,@,MIA,L 28-29,26,121,4.65,1,2,2,1,0.50,1,0,0,,0,0,0,,,,0,0,,0,2,12
121,2004,15,2004-12-26,30-063,NWE,@,NYJ,W 23-7,29,89,3.07,0,2,2,12,6.00,0,0,0,,0,0,0,,,,0,0,,0,0,0
122,2004,16,2005-01-02,30-070,NWE,,SFO,W 21-7,14,116,8.29,1,2,1,18,18.00,0,0,0,,0,0,0,,,,0,0,,0,1,6
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Rt,Yds,Y/Rt,TD,TD,Pts
123,2005,1,2005-09-08,30-319,NWE,,OAK,W 30-20,23,63,2.74,2,2,2,30,15.00,0,0,0,,0,0,0,,,,0,0,,0,2,12
124,2005,2,2005-09-18,30-329,NWE,@,CAR,L 17-27,14,36,2.57,0,0,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0
125,2005,3,2005-09-25,30-336,NWE,@,PIT,W 23-20,22,61,2.77,2,2,2,23,11.50,0,0,0,,0,0,0,,,,0,0,,0,2,12
126,2005,4,2005-10-02,30-343,NWE,,SDG,L 17-41,14,63,4.50,1,1,1,23,23.00,0,0,0,,0,0,0,,,,0,0,,0,1,6
127,2005,5,2005-10-09,30-350,NWE,@,ATL,W 31-28,23,106,4.61,0,4,2,13,6.50,0,0,0,,0,0,0,,,,0,0,,0,0,0
128,2005,7,2005-10-30,31-006,NWE,,BUF,W 21-16,18,72,4.00,2,1,0,0,,0,0,0,,0,0,0,,,,0,0,,0,2,12
129,2005,8,2005-11-07,31-014,NWE,,IND,L 21-40,12,40,3.33,0,4,3,29,9.67,0,0,0,,0,0,0,,,,0,0,,0,0,0
130,2005,9,2005-11-13,31-020,NWE,@,MIA,W 23-16,0,0,,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0
131,2005,12,2005-12-04,31-041,NWE,,NYJ,W 16-3,16,65,4.06,1,4,4,19,4.75,0,0,0,,0,0,0,,,,0,0,,0,1,6
132,2005,13,2005-12-11,31-048,NWE,@,BUF,W 35-7,22,102,4.64,1,4,4,29,7.25,0,0,0,,0,0,0,,,,0,0,,0,1,6
133,2005,14,2005-12-17,31-054,NWE,,TAM,W 28-0,19,48,2.53,1,4,4,15,3.75,1,0,0,,0,0,0,,,,0,0,,0,2,12
134,2005,15,2005-12-26,31-063,NWE,@,NYJ,W 31-21,26,77,2.96,2,0,0,0,,0,0,0,,0,0,0,,,,0,0,,0,2,12
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Rt,Yds,Y/Rt,TD,TD,Pts
135,2006,1,2006-09-10,31-321,NWE,,BUF,W 19-17,16,73,4.56,0,2,2,22,11.00,0,0,0,,0,0,0,,,,0,0,,0,0,0
136,2006,2,2006-09-17,31-328,NWE,@,NYJ,W 24-17,20,80,4.00,1,0,0,0,,0,0,0,,0,0,0,,,,0,0,,0,1,6
137,2006,3,2006-09-24,31-335,NWE,,DEN,L 7-17,5,16,3.20,0,0,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0
138,2006,4,2006-10-01,31-342,NWE,@,CIN,W 38-13,17,67,3.94,1,0,0,0,,0,0,0,,0,0,0,,,,0,0,,0,1,6
139,2006,5,2006-10-08,31-349,NWE,,MIA,W 20-10,10,45,4.50,0,0,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0
140,2006,6,2006-10-22,31-363,NWE,@,BUF,W 28-6,14,47,3.36,2,0,0,0,,0,0,0,,0,0,0,,,,0,0,,0,2,12
141,2006,7,2006-10-30,32-006,NWE,@,MIN,W 31-7,3,5,1.67,0,1,1,27,27.00,0,0,0,,0,0,0,,,,0,0,,0,0,0
142,2006,8,2006-11-05,32-012,NWE,,IND,L 20-27,13,48,3.69,2,2,1,5,5.00,0,0,0,,0,0,0,,,,0,0,,0,2,12
143,2006,9,2006-11-12,32-019,NWE,,NYJ,L 14-17,11,98,8.91,0,1,1,5,5.00,0,0,0,,0,0,0,,,,0,0,,0,0,0
