
28,1994,12,1994-11-27,23-323,IND,,NWE,L 10-12,6,74,12.33,0,1,0,0,,0,0,0,,0,0,0
29,1994,13,1994-12-04,23-330,IND,@,SEA,W 31-19,4,4,1.00,0,3,2,16,8.00,0,0,0,,0,0,0
30,1994,14,1994-12-11,23-337,IND,@,NWE,L 13-28,4,18,4.50,0,4,2,22,11.00,0,0,0,,0,0,0
31,1994,15,1994-12-18,23-344,IND,,MIA,W 10-6,2,10,5.00,0,3,0,0,,0,0,0,,0,0,0
32,1994,16,1994-12-24,23-350,IND,,BUF,W 10-9,7,42,6.00,0,6,2,3,1.50,0,0,0,,0,0,0
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Rt,Yds,Y/Rt,TD,TD,Pts
33,1995,1,1995-09-03,24-238,IND,,CIN,L 21-24,9,73,8.11,0,4,1,17,17.00,0,0,0,,0,0,0
34,1995,2,1995-09-10,24-245,IND,@,NYJ,W 27-24,4,26,6.50,0,2,1,9,9.00,0,0,0,,0,0,0
35,1995,3,1995-09-17,24-252,IND,@,BUF,L 14-20,7,17,2.43,0,2,2,15,7.50,0,0,0,,0,0,0
36,1995,4,1995-10-01,24-266,IND,,STL,W 21-18,7,30,4.29,0,4,3,77,25.67,0,0,0,,0,0,0
37,1995,5,1995-10-08,24-273,IND,@,MIA,W 27-24,4,47,11.75,0,3,3,3,1.00,0,0,0,,0,0,0
38,1995,6,1995-10-15,24-280,IND,,SFO,W 18-17,5,15,3.00,0,0,0,0,,0,0,0,,0,0,0
39,1995,7,1995-10-22,24-287,IND,@,OAK,L 17-30,2,30,15.00,0,2,2,10,5.00,0,0,0,,0,0,0
40,1995,8,1995-10-29,24-294,IND,,NYJ,W 17-10,2,8,4.00,0,0,0,0,,0,0,0,,0,0,0
41,1995,9,1995-11-05,24-301,IND,,BUF,L 10-16,4,13,3.25,0,0,0,0,,0,0,0,,0,0,0
42,1995,10,1995-11-12,24-308,IND,@,NOR,L 14-17,4,8,2.00,0,4,3,44,14.67,1,0,0,,0,1,6
43,1995,11,1995-11-19,24-315,IND,@,NWE,W 24-10,3,9,3.00,0,1,1,7,7.00,0,0,0,,0,0,0
44,1995,12,1995-11-26,24-322,IND,,MIA,W 36-28,5,11,2.20,0,2,1,18,18.00,0,0,0,,0,0,0
45,1995,13,1995-12-03,24-329,IND,@,CAR,L 10-13,2,5,2.50,0,2,1,0,0.00,0,0,0,,0,0,0
46,1995,14,1995-12-10,24-336,IND,@,JAX,W 41-31,3,12,4.00,0,1,0,0,,0,0,0,,0,0,0
47,1995,15,1995-12-17,24-343,IND,,SDG,L 24-27,4,5,1.25,0,6,3,28,9.33,0,0,0,,0,0,0
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Rt,Yds,Y/Rt,TD,TD,Pts
48,1997,5,1997-10-05,26-270,IND,,NYJ,L 12-16,1,1,1.00,0,0,0,0,,0,0,0,,0,0,0
49,1997,6,1997-10-12,26-277,IND,@,PIT,L 22-24,0,0,,0,,,,,,,,,,,
50,1997,11,1997-11-17,26-313,MIA,,BUF,W 30-13,0,0,,0,,0,0,,0,0,0,,0,,
51,1997,12,1997-11-23,26-319,MIA,@,NWE,L 24-27,0,0,,0,1,0,0,,0,0,0,,0,,
52,1997,13,1997-11-30,26-326,MIA,@,OAK,W 34-16,0,0,,0,,0,0,,0,0,0,,0,,
53,1997,14,1997-12-07,26-333,MIA,,DET,W 33-30,0,0,,0,0,0,0,,0,1,16,16.00,0,0,0
54,1997,15,1997-12-14,26-340,MIA,@,IND,L 0-41,1,3,3.00,0,1,1,13,13.00,0,0,0,,0,0,0
55,1997,16,1997-12-22,26-348,MIA,,NWE,L 12-14,0,0,,0,3,2,14,7.00,0,0,0,,0,0,0
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Rt,Yds,Y/Rt,TD,TD,Pts
56,1998,1,1998-09-06,27-241,BAL,,PIT,L 13-20,4,14,3.50,0,0,0,0,,0,0,0,,0,0,0
57,1998,2,1998-09-13,27-248,BAL,@,NYJ,W 24-10,8,13,1.63,0,5,3,17,5.67,0,0,0,,0,0,0
58,1998,3,1998-09-20,27-255,BAL,@,JAX,L 10-24,1,2,2.00,0,6,6,19,3.17,0,0,0,,0,0,0
59,1998,4,1998-09-27,27-262,BAL,,CIN,W 31-24,0,0,,0,3,3,23,7.67,0,0,0,,0,0,0
60,1998,5,1998-10-11,27-276,BAL,,TEN,L 8-12,3,4,1.33,0,1,1,4,4.00,0,0,0,,0,0,0
61,1998,6,1998-10-18,27-283,BAL,@,PIT,L 6-16,1,3,3.00,0,0,0,0,,0,0,0,,0,0,0
62,1998,7,1998-10-25,27-290,BAL,@,GNB,L 10-28,1,-1,-1.00,0,3,2,12,6.00,0,0,0,,0,0,0
63,1998,8,1998-11-01,27-297,BAL,,JAX,L 19-45,7,48,6.86,0,4,4,12,3.00,0,0,0,,0,0,0
64,1998,9,1998-11-08,27-304,BAL,,OAK,W 13-10,4,14,3.50,0,3,2,1,0.50,0,0,0,,0,0,0
65,1998,10,1998-11-15,27-311,BAL,@,SDG,L 13-14,1,0,0.00,0,3,2,19,9.50,0,0,0,,0,0,0
66,1998,11,1998-11-22,27-318,BAL,@,CIN,W 20-13,1,0,0.00,0,2,1,12,12.00,1,0,0,,0,1,6
67,1998,12,1998-11-29,27-325,BAL,,IND,W 38-31,0,0,,0,3,2,9,4.50,0,0,0,,0,0,0
68,1998,13,1998-12-06,27-332,BAL,@,TEN,L 14-16,0,0,,0,1,1,11,11.00,0,0,0,,0,0,0
69,1998,14,1998-12-13,27-339,BAL,,MIN,L 28-38,0,0,,0,1,1,0,0.00,0,0,0,,0,0,0
70,1998,15,1998-12-20,27-346,BAL,@,CHI,L 3-24,3,5,1.67,0,1,0,0,,0,1,3,3.00,0,0,0
71,1998,16,1998-12-27,27-353,BAL,,DET,W 19-10,2,13,6.50,0,2,2,29,14.50,1,0,0,,0,1,6
,,,71 Games,,,,,29-42-0,359,1475,4.11,1,152,106,863,8.14,4,2,19,9.50,0,5,30
