
16,2002,16,2002-12-29,23-170,DET,,MIN,L 36-38,1,3,3.00,0,2,2,49,24.50,1,0,0,,0,0,0,,,,0,0,,0,0,0,,0,1,6
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Rt,Yds,Y/Rt,TD,Ret,Yds,Y/R,TD,TD,Pts
17,2003,1,2003-09-07,24-057,DAL,,ATL,L 13-27,2,77,38.50,1,2,2,29,14.50,0,0,0,,0,0,0,,,,2,30,15.00,0,0,0,,0,1,6
18,2003,2,2003-09-15,24-065,DAL,@,NYG,W 35-32,3,11,3.67,0,3,2,4,2.00,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0
19,2003,3,2003-09-28,24-078,DAL,@,NYJ,W 17-6,5,37,7.40,0,0,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0
20,2003,4,2003-10-05,24-085,DAL,,ARI,W 24-7,2,-4,-2.00,0,4,3,24,8.00,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0
21,2003,5,2003-10-12,24-092,DAL,,PHI,W 23-21,7,31,4.43,0,1,1,-1,-1.00,0,1,1,100.00,37,0,0,118.7,37.00,37.00,0,0,,0,0,0,,0,0,0
22,2003,6,2003-10-19,24-099,DAL,@,DET,W 38-7,6,0,0.00,0,2,2,20,10.00,0,0,0,,0,0,0,,,,1,16,16.00,0,0,0,,0,0,0
23,2003,7,2003-10-26,24-106,DAL,@,TAM,L 0-16,2,-1,-0.50,0,3,3,40,13.33,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0
24,2003,8,2003-11-02,24-113,DAL,,WAS,W 21-14,3,18,6.00,0,1,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0
25,2003,11,2003-11-23,24-134,DAL,,CAR,W 24-20,6,26,4.33,1,2,2,9,4.50,0,0,0,,0,0,0,,,,2,35,17.50,0,0,0,,0,1,6
26,2003,12,2003-11-27,24-138,DAL,,MIA,L 21-40,4,25,6.25,0,2,2,17,8.50,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0
27,2003,14,2003-12-14,24-155,DAL,@,WAS,W 27-0,0,,,,,0,,,,,,,,,,,,,0,,,,,,,,,
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Rt,Yds,Y/Rt,TD,Ret,Yds,Y/R,TD,TD,Pts
28,2004,13,2004-12-12,25-153,STL,@,CAR,L 7-20,0,0,,0,0,0,0,,0,0,0,,0,0,0,,,,5,93,18.60,0,0,0,,0,0,0
29,2004,15,2004-12-27,25-168,STL,,PHI,W 20-7,0,0,,0,0,0,0,,0,0,0,,0,0,0,,,,2,53,26.50,0,0,0,,0,0,0
30,2004,16,2005-01-02,25-174,STL,,NYJ,W 32-29,0,0,,0,0,0,0,,0,0,0,,0,0,0,,,,7,164,23.43,0,0,0,,0,0,0
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Rt,Yds,Y/Rt,TD,Ret,Yds,Y/R,TD,TD,Pts
31,2005,8,2005-10-30,26-110,STL,,JAX,W 24-21,0,0,,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0
32,2005,16,2006-01-01,26-173,STL,@,DAL,W 20-10,10,65,6.50,1,1,1,11,11.00,0,0,0,,0,0,0,,,,2,48,24.00,0,0,0,,0,1,6
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Rt,Yds,Y/Rt,TD,Ret,Yds,Y/R,TD,TD,Pts
33,2006,9,2006-11-12,27-123,DET,,SFO,L 13-19,0,0,,0,1,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0
34,2006,10,2006-11-19,27-130,DET,@,ARI,L 10-17,4,20,5.00,0,0,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0
35,2006,11,2006-11-23,27-134,DET,,MIA,L 10-27,2,6,3.00,0,4,3,8,2.67,0,0,0,,0,0,0,,,,4,110,27.50,0,0,0,,0,0,0
36,2006,14,2006-12-17,27-158,DET,@,GNB,L 9-17,3,6,2.00,0,0,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0
37,2006,15,2006-12-24,27-165,DET,,CHI,L 21-26,5,31,6.20,0,2,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0
38,2006,16,2006-12-31,27-172,DET,@,DAL,W 39-31,10,31,3.10,0,3,2,18,9.00,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Rt,Yds,Y/Rt,TD,Ret,Yds,Y/R,TD,TD,Pts
39,2007,2,2007-09-16,28-066,DET,,MIN,W 20-17,0,0,,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0
40,2007,5,2007-10-07,28-087,DET,@,WAS,L 3-34,0,0,,0,2,2,5,2.50,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0
41,2007,7,2007-10-28,28-108,DET,@,CHI,W 16-7,0,0,,0,0,0,0,,0,0,0,,0,0,0,,,,1,19,19.00,0,0,0,,0,0,0
42,2007,8,2007-11-04,28-115,DET,,DEN,W 44-7,2,8,4.00,0,0,0,0,,0,0,0,,0,0,0,,,,1,33,33.00,0,0,0,,0,0,0
43,2007,9,2007-11-11,28-122,DET,@,ARI,L 21-31,1,1,1.00,0,1,1,4,4.00,0,0,0,,0,0,0,,,,4,98,24.50,0,0,0,,0,0,0
44,2007,10,2007-11-18,28-129,DET,,NYG,L 10-16,0,0,,0,0,0,0,,0,0,0,,0,0,0,,,,3,67,22.33,0,0,0,,0,0,0
45,2007,11,2007-11-22,28-133,DET,,GNB,L 26-37,1,3,3.00,0,5,4,58,14.50,0,0,0,,0,0,0,,,,6,188,31.33,0,0,0,,0,0,0
46,2007,12,2007-12-02,28-143,DET,@,MIN,L 10-42,0,0,,0,1,1,11,11.00,0,0,0,,0,0,0,,,,6,161,26.83,0,0,0,,0,0,0
47,2007,13,2007-12-09,28-150,DET,,DAL,L 27-28,0,0,,0,1,1,4,4.00,0,0,0,,0,0,0,,,,3,81,27.00,0,0,0,,0,0,0
48,2007,14,2007-12-16,28-157,DET,@,SDG,L 14-51,0,0,,0,3,3,29,9.67,0,0,0,,0,0,0,,,,9,150,16.67,0,0,0,,0,0,0
49,2007,15,2007-12-23,28-164,DET,,KAN,W 25-20,4,10,2.50,0,1,1,7,7.00,0,0,0,,0,0,0,,,,3,90,30.00,0,0,0,,0,0,0
50,2007,16,2007-12-30,28-171,DET,@,GNB,L 13-34,3,16,5.33,0,2,1,11,11.00,0,0,0,,0,0,0,,,,6,154,25.67,0,0,0,,0,0,0
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Rt,Yds,Y/Rt,TD,Ret,Yds,Y/R,TD,TD,Pts
51,2008,10,2008-11-16,29-127,DET,@,CAR,L 22-31,0,0,,0,0,0,0,,0,0,0,,0,0,0,,,,3,72,24.00,0,0,0,,0,0,0
52,2008,11,2008-11-23,29-134,DET,,TAM,L 20-38,0,0,,0,2,2,18,9.00,0,0,0,,0,0,0,,,,7,154,22.00,0,0,0,,0,0,0
53,2008,12,2008-11-27,29-138,DET,,TEN,L 10-47,2,1,0.50,0,0,0,0,,0,0,0,,0,0,0,,,,7,148,21.14,0,0,0,,0,0,0
54,2008,13,2008-12-07,29-148,DET,,MIN,L 16-20,1,4,4.00,0,0,0,0,,0,0,0,,0,0,0,,,,5,120,24.00,0,1,13,13.00,0,0,0
55,2008,14,2008-12-14,29-155,DET,@,IND,L 21-31,0,0,,0,0,0,0,,0,0,0,,0,0,0,,,,5,137,27.40,0,2,14,7.00,0,0,0
56,2008,15,2008-12-21,29-162,DET,,NOR,L 7-42,1,2,2.00,0,0,0,0,,0,0,0,,0,0,0,,,,3,72,24.00,0,0,0,,0,0,0
57,2008,16,2008-12-28,29-169,DET,@,GNB,L 21-31,0,0,,0,2,2,9,4.50,0,0,0,,0,0,0,,,,2,43,21.50,0,0,0,,0,0,0
,,,57 Games,,,,,22-35-0,126,562,4.46,3,87,64,655,10.23,2,1,1,100.00,37,0,0,118.7,37.00,37.00,105,2457,23.40,0,3,27,9.00,0,5,30
