
17,1996,1,1996-09-01,22-353,SDG,,SEA,W 29-7,7,50,7.14,0,1,1,7,7.00,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0
18,1996,2,1996-09-08,22-360,SDG,,CIN,W 27-14,2,3,1.50,0,9,6,51,8.50,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0
19,1996,3,1996-09-15,23-001,SDG,@,GNB,L 10-42,3,3,1.00,0,7,4,20,5.00,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0
20,1996,4,1996-09-22,23-008,SDG,@,OAK,W 40-34,2,15,7.50,0,3,2,12,6.00,1,0,0,,0,0,0,,,,0,0,,0,0,0,,0,1,6
21,1996,5,1996-09-29,23-015,SDG,,KAN,W 22-19,2,10,5.00,0,4,2,19,9.50,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0
22,1996,6,1996-10-06,23-022,SDG,@,DEN,L 17-28,1,1,1.00,0,11,10,60,6.00,1,0,0,,0,0,0,,,,0,0,,0,0,0,,0,1,6
23,1996,7,1996-10-21,23-037,SDG,,OAK,L 14-23,1,6,6.00,0,5,5,20,4.00,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0
24,1996,8,1996-10-27,23-043,SDG,@,SEA,L 13-32,8,36,4.50,0,7,4,51,12.75,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0
25,1996,9,1996-11-03,23-050,SDG,@,IND,W 26-19,3,13,4.33,0,4,3,13,4.33,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0
26,1996,10,1996-11-11,23-058,SDG,,DET,W 27-21,11,22,2.00,0,4,3,35,11.67,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0
27,1996,11,1996-11-17,23-064,SDG,,TAM,L 17-25,4,13,3.25,0,6,6,46,7.67,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0
28,1996,12,1996-11-24,23-071,SDG,@,KAN,W 28-14,6,39,6.50,0,3,2,39,19.50,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0
29,1996,13,1996-12-01,23-078,SDG,,NWE,L 7-45,4,-4,-1.00,0,7,4,49,12.25,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0
30,1996,14,1996-12-08,23-085,SDG,@,PIT,L 3-16,3,17,5.67,0,3,3,24,8.00,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0
31,1996,15,1996-12-14,23-091,SDG,@,CHI,L 14-27,17,37,2.18,0,8,4,13,3.25,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0
32,1996,16,1996-12-22,23-099,SDG,,DEN,W 16-10,3,21,7.00,0,4,2,17,8.50,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Rt,Yds,Y/Rt,TD,Ret,Yds,Y/R,TD,TD,Pts
33,1997,1,1997-08-31,23-351,SDG,@,NWE,L 7-41,7,31,4.43,0,3,3,32,10.67,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0
34,1997,2,1997-09-07,23-358,SDG,@,NOR,W 20-6,4,3,0.75,0,4,4,35,8.75,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0
35,1997,3,1997-09-14,24-000,SDG,,CAR,L 7-26,5,33,6.60,0,4,4,8,2.00,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0
36,1997,5,1997-09-28,24-014,SDG,,BAL,W 21-17,4,17,4.25,0,4,4,15,3.75,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0
37,1997,6,1997-10-05,24-021,SDG,@,OAK,W 25-10,3,-3,-1.00,0,3,2,35,17.50,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0
38,1997,7,1997-10-16,24-032,SDG,@,KAN,L 3-31,3,0,0.00,0,8,5,45,9.00,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0
39,1997,8,1997-10-26,24-042,SDG,,IND,W 35-19,1,10,10.00,0,3,3,6,2.00,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0
40,1997,9,1997-11-02,24-049,SDG,@,CIN,L 31-38,2,7,3.50,0,5,4,36,9.00,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0
41,1997,10,1997-11-09,24-056,SDG,,SEA,L 31-37,2,5,2.50,0,2,1,5,5.00,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0
42,1997,11,1997-11-16,24-063,SDG,,OAK,L 13-38,4,5,1.25,0,1,1,0,0.00,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0
43,1997,12,1997-11-23,24-070,SDG,@,SFO,L 10-17,5,20,4.00,0,2,2,16,8.00,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0
44,1997,13,1997-11-30,24-077,SDG,,DEN,L 28-38,6,17,2.83,0,4,3,32,10.67,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0
45,1997,14,1997-12-07,24-084,SDG,,ATL,L 3-14,5,16,3.20,0,5,3,27,9.00,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Rt,Yds,Y/Rt,TD,Ret,Yds,Y/R,TD,TD,Pts
46,1998,1,1998-09-06,24-357,SDG,,BUF,W 16-14,2,5,2.50,0,3,2,3,1.50,0,0,0,,0,0,0,,,,2,56,28.00,0,0,0,,0,0,0
47,1998,2,1998-09-13,24-364,SDG,@,TEN,W 13-7,3,11,3.67,0,1,1,9,9.00,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0
48,1998,3,1998-09-20,25-006,SDG,@,KAN,L 7-23,2,5,2.50,0,1,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0
49,1998,4,1998-09-27,25-013,SDG,,NYG,L 16-34,6,11,1.83,0,4,3,18,6.00,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0
50,1998,5,1998-10-04,25-020,SDG,@,IND,L 12-17,1,2,2.00,0,1,1,13,13.00,0,0,0,,0,0,0,,,,1,15,15.00,0,0,0,,0,0,0
51,1998,10,1998-11-15,25-062,SDG,,BAL,W 14-13,23,47,2.04,1,5,3,18,6.00,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,1,6
52,1998,11,1998-11-22,25-069,SDG,,KAN,W 38-37,16,52,3.25,2,1,1,14,14.00,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,2,12
53,1998,12,1998-11-29,25-076,SDG,,DEN,L 16-31,11,54,4.91,1,12,11,69,6.27,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,1,6
54,1998,13,1998-12-06,25-083,SDG,@,WAS,L 20-24,34,122,3.59,0,5,4,10,2.50,0,1,1,100.00,23,1,0,158.3,23.00,43.00,0,0,,0,0,0,,0,0,0
55,1998,14,1998-12-13,25-090,SDG,@,SEA,L 17-38,17,42,2.47,1,2,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,1,6
56,1998,15,1998-12-20,25-097,SDG,,OAK,L 10-17,15,65,4.33,0,4,2,13,6.50,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0
57,1998,16,1998-12-27,25-104,SDG,@,ARI,L 13-16,23,127,5.52,0,4,2,21,10.50,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Rt,Yds,Y/Rt,TD,Ret,Yds,Y/R,TD,TD,Pts
58,1999,1,1999-09-19,26-005,SDG,@,CIN,W 34-7,3,9,3.00,0,3,2,6,3.00,0,0,0,,0,0,0,,,,2,39,19.50,0,0,0,,0,0,0
59,1999,2,1999-09-26,26-012,SDG,,IND,L 19-27,2,14,7.00,0,2,0,0,,0,0,0,,0,0,0,,,,1,17,17.00,0,0,0,,0,0,0
60,1999,3,1999-10-03,26-019,SDG,,KAN,W 21-14,1,7,7.00,0,5,3,7,2.33,0,0,0,,0,0,0,,,,3,42,14.00,0,0,0,,0,0,0
61,1999,4,1999-10-10,26-026,SDG,@,DET,W 20-10,11,24,2.18,0,5,3,51,17.00,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0
62,1999,5,1999-10-17,26-033,SDG,,SEA,W 13-10,2,-2,-1.00,0,8,6,57,9.50,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0
63,1999,6,1999-10-24,26-040,SDG,,GNB,L 3-31,1,1,1.00,0,5,3,32,10.67,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0
64,1999,7,1999-10-31,26-047,SDG,@,KAN,L 0-34,3,7,2.33,0,3,2,19,9.50,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0
65,1999,8,1999-11-07,26-054,SDG,,DEN,L 17-33,3,8,2.67,0,0,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0
66,1999,10,1999-11-21,26-068,SDG,,CHI,L 20-23,1,2,2.00,0,1,1,2,2.00,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0
67,1999,11,1999-11-28,26-075,SDG,@,MIN,L 27-35,0,0,,0,5,3,11,3.67,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0
68,1999,12,1999-12-05,26-082,SDG,,CLE,W 23-10,9,28,3.11,0,0,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0
69,1999,13,1999-12-12,26-089,SDG,@,SEA,W 19-16,6,16,2.67,0,5,5,57,11.40,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0
70,1999,14,1999-12-19,26-096,SDG,@,MIA,L 9-12,5,12,2.40,0,13,9,66,7.33,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0
71,1999,15,1999-12-26,26-103,SDG,,OAK,W 23-20,0,0,,0,9,7,45,6.43,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0
72,1999,16,2000-01-02,26-110,SDG,@,DEN,W 12-6,1,0,0.00,0,1,1,7,7.00,0,0,0,,0,0,0,,,,1,14,14.00,0,0,0,,0,0,0
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Rt,Yds,Y/Rt,TD,Ret,Yds,Y/R,TD,TD,Pts
73,2000,1,2000-09-03,26-355,SDG,@,OAK,L 6-9,3,8,2.67,0,3,1,12,12.00,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0
74,2000,2,2000-09-10,26-362,SDG,,NOR,L 27-28,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
75,2000,3,2000-09-17,27-003,SDG,@,KAN,L 10-42,2,4,2.00,0,9,7,66,9.43,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0
76,2000,4,2000-09-24,27-010,SDG,,SEA,L 12-20,5,40,8.00,0,4,2,3,1.50,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0
77,2000,5,2000-10-01,27-017,SDG,@,STL,L 31-57,4,23,5.75,1,8,4,38,9.50,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,1,6
78,2000,6,2000-10-08,27-024,SDG,,DEN,L 7-21,2,0,0.00,0,2,2,8,4.00,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0
79,2000,7,2000-10-15,27-031,SDG,@,BUF,L 24-27,2,0,0.00,0,3,1,4,4.00,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0
80,2000,8,2000-10-29,27-045,SDG,,OAK,L 13-15,9,23,2.56,0,5,5,30,6.00,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0
81,2000,9,2000-11-05,27-052,SDG,@,SEA,L 15-17,4,13,3.25,0,6,5,40,8.00,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0
82,2000,10,2000-11-12,27-059,SDG,,MIA,L 7-17,10,52,5.20,0,6,4,40,10.00,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0
83,2000,11,2000-11-19,27-066,SDG,@,DEN,L 37-38,6,18,3.00,0,3,1,4,4.00,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0
84,2000,12,2000-11-26,27-073,SDG,,KAN,W 17-16,14,40,2.86,0,5,4,15,3.75,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0
85,2000,13,2000-12-03,27-080,SDG,,SFO,L 17-45,12,47,3.92,1,3,2,13,6.50,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,1,6
86,2000,14,2000-12-10,27-087,SDG,@,BAL,L 3-24,16,44,2.75,0,2,2,5,2.50,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0
87,2000,15,2000-12-17,27-094,SDG,@,CAR,L 22-30,16,47,2.94,0,9,7,66,9.43,1,0,0,,0,0,0,,,,0,0,,0,0,0,,0,1,6
88,2000,16,2000-12-24,27-101,SDG,,PIT,L 21-34,11,25,2.27,1,2,1,11,11.00,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,1,6
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Rt,Yds,Y/Rt,TD,Ret,Yds,Y/R,TD,TD,Pts
89,2001,1,2001-09-09,27-360,SDG,,WAS,W 30-3,4,5,1.25,0,1,1,12,12.00,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0
90,2001,2,2001-09-23,28-009,SDG,@,DAL,W 32-21,4,9,2.25,0,1,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0
91,2001,3,2001-09-30,28-016,SDG,,CIN,W 28-14,8,22,2.75,0,1,1,12,12.00,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0
92,2001,4,2001-10-07,28-023,SDG,@,CLE,L 16-20,1,5,5.00,0,3,1,7,7.00,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0
93,2001,5,2001-10-14,28-030,SDG,@,NWE,L 26-29,1,8,8.00,0,2,2,14,7.00,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0
94,2001,6,2001-10-21,28-037,SDG,,DEN,W 27-10,2,11,5.50,0,5,4,38,9.50,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0
95,2001,7,2001-10-28,28-044,SDG,,BUF,W 27-24,2,7,3.50,0,5,4,44,11.00,0,0,0,,0,0,0,,,,1,11,11.00,0,0,0,,0,0,0
96,2001,8,2001-11-04,28-051,SDG,,KAN,L 20-25,3,17,5.67,0,4,4,18,4.50,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0
97,2001,9,2001-11-11,28-058,SDG,@,DEN,L 16-26,1,16,16.00,0,3,2,15,7.50,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0
98,2001,10,2001-11-18,28-065,SDG,@,OAK,L 24-34,2,9,4.50,0,3,3,15,5.00,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0
99,2001,11,2001-11-25,28-072,SDG,,ARI,L 17-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,2001,12,2001-12-02,28-079,SDG,@,SEA,L 10-13,1,-2,-2.00,0,0,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0
101,2001,13,2001-12-09,28-086,SDG,@,PHI,L 14-24,0,0,,0,1,1,9,9.00,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Rt,Yds,Y/Rt,TD,Ret,Yds,Y/R,TD,TD,Pts
102,2002,1,2002-09-08,28-359,SDG,@,CIN,W 34-6,16,73,4.56,1,0,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,1,6
103,2002,2,2002-09-15,29-001,SDG,,HOU,W 24-3,3,10,3.33,0,4,3,19,6.33,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0
104,2002,3,2002-09-22,29-008,SDG,@,ARI,W 23-15,2,4,2.00,0,2,1,4,4.00,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0
105,2002,4,2002-09-29,29-015,SDG,,NWE,W 21-14,2,12,6.00,0,0,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0
106,2002,5,2002-10-06,29-022,SDG,@,DEN,L 9-26,1,14,14.00,0,0,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0
107,2002,7,2002-10-20,29-036,SDG,@,OAK,W 27-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,2002,8,2002-11-03,29-050,SDG,,NYJ,L 13-44,1,15,15.00,0,9,5,26,5.20,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0
109,2002,9,2002-11-10,29-057,SDG,@,STL,L 24-28,1,0,0.00,0,2,1,13,13.00,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0
110,2002,14,2002-12-15,29-092,SDG,@,BUF,L 13-20,0,0,,0,0,0,0,,0,0,0,,0,0,0,,,,1,22,22.00,0,0,0,,0,0,0
111,2002,16,2002-12-29,29-106,SDG,,SEA,L 28-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,111 Games,,,,,44-67-0,526,1871,3.56,10,364,259,1943,7.50,3,1,1,100.00,23,1,0,158.3,23.00,43.00,16,281,17.56,0,3,12,4.00,0,13,78
