
16,1967,11,1967-11-26,23-301,NOR,,ATL,W 27-24,3,28,9.33,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0
17,1967,12,1967-12-03,23-308,NOR,@,STL,L 20-31,1,5,5.00,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0
18,1967,13,1967-12-10,23-315,NOR,@,BAL,L 10-30,1,1,1.00,0,,0,0,,0,0,1,0.00,0,0,0,39.6,0.00,0.00,0,0,,0,0,0,,0,0,0
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Rt,Yds,Y/Rt,TD,Ret,Yds,Y/R,TD,TD,Pts
19,1968,1,1968-09-15,24-230,NOR,,CLE,L 10-24,7,27,3.86,0,,3,11,3.67,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0
20,1968,2,1968-09-22,24-237,NOR,,WAS,W 37-17,5,6,1.20,0,,1,1,1.00,0,0,1,0.00,0,0,0,39.6,0.00,0.00,0,0,,0,0,0,,0,0,0
21,1968,3,1968-09-29,24-244,NOR,,STL,L 20-21,2,5,2.50,0,,0,0,,0,1,1,100.00,23,0,0,118.7,23.00,23.00,0,0,,0,0,0,,0,0,0
22,1968,6,1968-10-20,24-265,NOR,@,PIT,W 16-12,0,0,,0,,1,2,2.00,0,0,1,0.00,0,0,0,39.6,0.00,0.00,0,0,,0,0,0,,0,0,0
23,1968,8,1968-11-03,24-279,NOR,,DAL,L 3-17,9,27,3.00,0,,1,10,10.00,0,1,1,100.00,19,0,0,118.7,19.00,19.00,0,0,,0,0,0,,0,0,0
24,1968,9,1968-11-10,24-286,NOR,@,CLE,L 17-35,6,41,6.83,0,,1,0,0.00,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0
25,1968,10,1968-11-17,24-293,NOR,@,GNB,L 7-29,3,-4,-1.33,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0
26,1968,11,1968-11-24,24-300,NOR,@,DET,T 20-20,3,0,0.00,0,,0,0,,0,0,1,0.00,0,0,0,39.6,0.00,0.00,0,0,,0,0,0,,0,0,0
27,1968,12,1968-12-01,24-307,NOR,,CHI,L 17-23,1,-9,-9.00,0,,1,2,2.00,1,0,0,,0,0,0,,,,0,0,,0,0,0,,0,1,6
28,1968,13,1968-12-08,24-314,NOR,@,PHI,L 17-29,8,17,2.13,0,,0,0,,0,0,1,0.00,0,0,0,39.6,0.00,0.00,0,0,,0,0,0,,0,0,0
29,1968,14,1968-12-15,24-321,NOR,,PIT,W 24-14,1,1,1.00,0,,1,7,7.00,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Rt,Yds,Y/Rt,TD,Ret,Yds,Y/R,TD,TD,Pts
30,1969,4,1969-10-12,25-256,NOR,,CLE,L 17-27,1,17,17.00,0,,1,12,12.00,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0
31,1969,5,1969-10-19,25-263,NOR,,BAL,L 10-30,1,5,5.00,1,,1,15,15.00,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,1,6
32,1969,6,1969-10-26,25-270,NOR,@,PHI,L 10-13,1,-1,-1.00,0,,1,7,7.00,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0
33,1969,7,1969-11-02,25-277,NOR,@,STL,W 51-42,4,12,3.00,0,,0,0,,0,0,1,0.00,0,0,0,39.6,0.00,0.00,1,0,0.00,0,0,0,,0,0,0
34,1969,8,1969-11-09,25-284,NOR,@,DAL,L 17-33,0,0,,0,,1,8,8.00,0,0,0,,0,0,0,,,,2,41,20.50,0,0,0,,0,0,0
35,1969,9,1969-11-16,25-291,NOR,@,NYG,W 25-24,0,0,,0,,0,0,,0,0,0,,0,0,0,,,,3,108,36.00,0,0,0,,0,0,0
36,1969,10,1969-11-23,25-298,NOR,,SFO,W 43-38,0,0,,0,,0,0,,0,1,1,100.00,15,0,0,118.7,15.00,15.00,2,40,20.00,0,0,0,,0,0,0
37,1969,12,1969-12-07,25-312,NOR,@,ATL,L 17-45,0,0,,0,,0,0,,0,0,0,,0,0,0,,,,5,111,22.20,0,0,0,,0,0,0
38,1969,13,1969-12-14,25-319,NOR,@,WAS,L 14-17,0,0,,0,,0,0,,0,0,0,,0,0,0,,,,3,76,25.33,0,0,0,,0,0,0
39,1969,14,1969-12-21,25-326,NOR,,PIT,W 27-24,0,0,,0,,0,0,,0,0,0,,0,0,0,,,,1,18,18.00,0,1,8,8.00,0,0,0
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Rt,Yds,Y/Rt,TD,Ret,Yds,Y/R,TD,TD,Pts
40,1970,3,1970-10-04,26-248,NOR,,NYG,W 14-10,0,0,,0,,0,0,,0,0,0,,0,0,0,,,,3,59,19.67,0,0,0,,0,0,0
41,1970,4,1970-10-11,26-255,NOR,@,STL,L 17-24,0,0,,0,,0,0,,0,0,0,,0,0,0,,,,1,18,18.00,0,0,0,,0,0,0
42,1970,5,1970-10-18,26-262,NOR,@,SFO,T 20-20,0,0,,0,,0,0,,0,0,0,,0,0,0,,,,2,52,26.00,0,0,0,,0,0,0
43,1970,6,1970-10-25,26-269,NOR,@,ATL,L 14-32,1,3,3.00,0,,3,44,14.67,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0
44,1970,7,1970-11-01,26-276,NOR,,RAM,L 17-30,1,7,7.00,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0
45,1970,8,1970-11-08,26-283,NOR,,DET,W 19-17,15,61,4.07,1,,4,6,1.50,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,1,6
46,1970,9,1970-11-15,26-290,NOR,@,MIA,L 10-21,11,27,2.45,1,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,1,6
47,1970,10,1970-11-22,26-297,NOR,,DEN,L 6-31,9,25,2.78,0,,7,41,5.86,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0
48,1970,11,1970-11-29,26-304,NOR,@,CIN,L 6-26,10,22,2.20,0,,1,2,2.00,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0
49,1970,12,1970-12-06,26-311,NOR,@,RAM,L 16-34,4,10,2.50,0,,3,16,5.33,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0
50,1970,13,1970-12-13,26-318,NOR,,SFO,L 27-38,14,56,4.00,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0
51,1970,14,1970-12-20,26-325,NOR,,CHI,L 3-24,7,17,2.43,0,,4,21,5.25,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0
,,,51 Games,,,,,13-36-2,168,530,3.15,3,,41,278,6.78,1,3,11,27.27,57,0,0,48.7,5.18,5.18,32,675,21.09,0,1,8,8.00,0,4,24
