
38,2002,14,2002-12-15,26-266,NOR,,MIN,L 31-32,*,21,33,63.64,255,2,0,107.5,7.73,8.94,3,5,1.67,0,0,0,0,,0,0,0
39,2002,15,2002-12-22,26-273,NOR,@,CIN,L 13-20,*,16,38,42.11,203,1,0,68.2,5.34,5.87,4,3,0.75,0,0,0,0,,0,0,0
40,2002,16,2002-12-29,26-280,NOR,,CAR,L 6-10,*,12,31,38.71,145,0,2,26.9,4.68,1.77,2,8,4.00,0,0,0,0,,0,0,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,TD,Pts
41,2003,1,2003-09-07,27-167,NOR,@,SEA,L 10-27,*,29,47,61.70,274,1,1,76.0,5.83,5.30,3,-5,-1.67,0,0,0,0,,0,0,0
42,2003,2,2003-09-14,27-174,NOR,,HOU,W 31-10,*,18,27,66.67,189,2,0,111.5,7.00,8.48,3,4,1.33,0,0,0,0,,0,0,0
43,2003,3,2003-09-21,27-181,NOR,@,TEN,L 12-27,*,15,23,65.22,185,1,0,104.4,8.04,8.91,4,15,3.75,0,0,0,0,,0,0,0
44,2003,4,2003-09-28,27-188,NOR,,IND,L 21-55,*,16,28,57.14,166,0,2,44.6,5.93,2.71,2,9,4.50,0,0,0,0,,0,0,0
45,2003,5,2003-10-05,27-195,NOR,@,CAR,L 13-19,*,16,31,51.61,189,1,1,67.8,6.10,5.29,4,23,5.75,0,0,0,0,,0,0,0
46,2003,6,2003-10-12,27-202,NOR,,CHI,W 20-13,*,14,29,48.28,153,2,0,87.3,5.28,6.66,5,14,2.80,0,0,0,0,,0,0,0
47,2003,7,2003-10-19,27-209,NOR,@,ATL,W 45-17,*,23,30,76.67,352,3,0,148.2,11.73,13.73,4,14,3.50,0,0,0,0,,0,0,0
48,2003,8,2003-10-26,27-216,NOR,,CAR,L 20-23,*,20,33,60.61,187,2,1,83.8,5.67,5.52,2,3,1.50,0,0,0,0,,0,0,0
49,2003,9,2003-11-02,27-223,NOR,@,TAM,W 17-14,*,13,29,44.83,142,1,1,57.0,4.90,4.03,1,15,15.00,0,0,0,0,,0,0,0
50,2003,10,2003-11-16,27-237,NOR,,ATL,W 23-20,*,21,37,56.76,228,0,2,52.5,6.16,3.73,8,37,4.63,0,1,0,0,,0,0,0
51,2003,11,2003-11-23,27-244,NOR,@,PHI,L 20-33,*,24,39,61.54,287,1,0,92.6,7.36,7.87,4,7,1.75,0,0,0,0,,0,0,0
52,2003,12,2003-11-30,27-251,NOR,@,WAS,W 24-20,*,14,30,46.67,121,1,0,68.9,4.03,4.70,6,11,1.83,2,0,0,0,,0,2,12
53,2003,13,2003-12-07,27-258,NOR,,TAM,L 7-14,*,20,30,66.67,238,1,0,101.8,7.93,8.60,1,4,4.00,0,0,0,0,,0,0,0
54,2003,14,2003-12-14,27-265,NOR,,NYG,W 45-7,*,26,35,74.29,296,5,0,138.8,8.46,11.31,3,11,3.67,0,0,0,0,,0,0,0
55,2003,15,2003-12-21,27-272,NOR,@,JAX,L 19-20,*,22,38,57.89,296,2,0,100.3,7.79,8.84,2,6,3.00,0,0,0,0,,0,0,0
56,2003,16,2003-12-28,27-279,NOR,,DAL,W 13-7,*,15,32,46.88,243,1,0,83.2,7.59,8.22,2,7,3.50,0,0,0,0,,0,0,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,TD,Pts
57,2004,1,2004-09-12,28-172,NOR,,SEA,L 7-21,*,18,37,48.65,223,1,1,65.5,6.03,5.35,2,16,8.00,0,0,0,0,,0,0,0
58,2004,2,2004-09-19,28-179,NOR,,SFO,W 30-27,*,25,34,73.53,279,3,0,127.0,8.21,9.97,6,4,0.67,0,0,0,0,,0,0,0
59,2004,3,2004-09-26,28-186,NOR,@,STL,W 28-25,*,24,41,58.54,316,1,0,91.1,7.71,8.20,6,24,4.00,0,0,0,0,,0,0,0
60,2004,4,2004-10-03,28-193,NOR,@,ARI,L 10-34,*,24,40,60.00,242,0,0,77.3,6.05,6.05,3,13,4.33,0,0,0,0,,0,0,0
61,2004,5,2004-10-10,28-200,NOR,,TAM,L 17-20,*,11,23,47.83,106,2,1,72.0,4.61,4.39,3,15,5.00,0,0,0,0,,0,0,0
62,2004,6,2004-10-17,28-207,NOR,,MIN,L 31-38,*,22,38,57.89,249,1,1,75.4,6.55,5.89,3,25,8.33,1,0,0,0,,0,1,6
63,2004,7,2004-10-24,28-214,NOR,@,OAK,W 31-26,*,23,39,58.97,282,1,0,89.9,7.23,7.74,3,0,0.00,0,0,0,0,,0,0,0
64,2004,8,2004-11-07,28-228,NOR,@,SDG,L 17-43,*,16,29,55.17,173,1,1,70.0,5.97,5.10,2,-8,-4.00,0,1,1,1,1.00,0,0,0
65,2004,9,2004-11-14,28-235,NOR,,KAN,W 27-20,*,15,27,55.56,259,1,1,85.3,9.59,8.67,4,1,0.25,1,0,0,0,,0,1,6
66,2004,10,2004-11-21,28-242,NOR,,DEN,L 13-34,*,34,60,56.67,377,1,3,60.2,6.28,4.37,1,7,7.00,0,0,0,0,,0,0,0
67,2004,11,2004-11-28,28-249,NOR,@,ATL,L 21-24,*,19,34,55.88,189,1,2,57.1,5.56,3.50,3,10,3.33,1,0,0,0,,0,1,6
68,2004,12,2004-12-05,28-256,NOR,,CAR,L 21-32,*,20,40,50.00,251,3,2,74.1,6.28,5.53,4,8,2.00,0,0,0,0,,0,0,0
69,2004,13,2004-12-12,28-263,NOR,@,DAL,W 27-13,*,18,31,58.06,252,1,2,68.2,8.13,5.87,5,18,3.60,0,0,0,0,,0,0,0
70,2004,14,2004-12-19,28-270,NOR,@,TAM,W 21-17,*,14,21,66.67,169,2,0,122.9,8.05,9.95,3,17,5.67,0,0,0,0,,0,0,0
71,2004,15,2004-12-26,28-277,NOR,,ATL,W 26-13,*,12,24,50.00,227,1,2,62.3,9.46,6.54,5,12,2.40,1,0,0,0,,0,1,6
72,2004,16,2005-01-02,28-284,NOR,@,CAR,W 21-18,*,14,24,58.33,216,1,0,102.1,9.00,9.83,5,11,2.20,0,0,0,0,,0,0,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,TD,Pts
73,2005,1,2005-09-11,29-171,NOR,@,CAR,W 23-20,*,18,24,75.00,192,0,0,97.9,8.00,8.00,3,32,10.67,0,0,0,0,,0,0,0
74,2005,2,2005-09-19,29-179,NOR,,NYG,L 10-27,*,27,45,60.00,375,1,3,66.4,8.33,5.78,3,10,3.33,0,0,0,0,,0,0,0
75,2005,3,2005-09-25,29-185,NOR,@,MIN,L 16-33,*,12,32,37.50,199,1,2,43.6,6.22,4.03,3,29,9.67,0,0,0,0,,0,0,0
76,2005,4,2005-10-02,29-192,NOR,,BUF,W 19-7,*,15,26,57.69,172,0,0,77.7,6.62,6.62,7,33,4.71,1,0,0,0,,0,1,6
77,2005,5,2005-10-09,29-199,NOR,@,GNB,L 3-52,*,9,22,40.91,146,0,2,25.9,6.64,2.55,2,32,16.00,0,0,0,0,,0,0,0
78,2005,6,2005-10-16,29-206,NOR,,ATL,L 31-34,*,22,33,66.67,259,2,1,97.9,7.85,7.70,3,28,9.33,0,0,0,0,,0,0,0
79,2005,7,2005-10-23,29-213,NOR,@,STL,L 17-28,*,18,39,46.15,230,2,1,71.5,5.90,5.77,3,28,9.33,0,0,0,0,,0,0,0
80,2005,8,2005-10-30,29-220,NOR,,MIA,L 6-21,*,14,31,45.16,181,0,1,50.6,5.84,4.39,6,34,5.67,0,0,0,0,,0,0,0
81,2005,9,2005-11-06,29-227,NOR,,CHI,L 17-20,*,16,26,61.54,170,1,2,61.4,6.54,3.85,3,-6,-2.00,1,0,0,0,,0,1,6
82,2005,10,2005-11-20,29-241,NOR,@,NWE,L 17-24,*,27,50,54.00,343,2,1,80.7,6.86,6.76,3,30,10.00,0,0,0,0,,0,0,0
83,2005,11,2005-11-27,29-248,NOR,@,NYJ,W 21-19,*,17,23,73.91,181,3,0,136.1,7.87,10.48,2,-2,-1.00,0,0,0,0,,0,0,0
84,2005,12,2005-12-04,29-255,NOR,,TAM,L 3-10,*,18,34,52.94,215,0,4,33.0,6.32,1.03,3,9,3.00,0,0,0,0,,0,0,0
85,2005,13,2005-12-12,29-263,NOR,@,ATL,L 17-36,*,27,46,58.70,219,1,0,78.1,4.76,5.20,4,24,6.00,0,0,0,0,,0,0,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,TD,Pts
86,2006,1,2006-09-11,30-171,OAK,,SDG,L 0-27,*,6,14,42.86,68,0,0,58.0,4.86,4.86,3,27,9.00,0,0,0,0,,0,0,0
87,2006,2,2006-09-17,30-177,OAK,@,BAL,L 6-28,*,0,0,,0,0,0,,,,2,0,0.00,0,0,0,0,,0,0,0
88,2006,10,2006-11-19,30-240,OAK,@,KAN,L 13-17,*,13,22,59.09,179,1,1,81.4,8.14,7.00,5,34,6.80,0,0,0,0,,0,0,0
89,2006,11,2006-11-26,30-247,OAK,@,SDG,L 14-21,*,17,30,56.67,187,1,2,58.6,6.23,3.90,4,29,7.25,0,0,0,0,,0,0,0
90,2006,12,2006-12-03,30-254,OAK,,HOU,L 14-23,*,25,42,59.52,238,0,2,55.5,5.67,3.52,3,13,4.33,0,0,0,0,,0,0,0
91,2006,13,2006-12-10,30-261,OAK,@,CIN,L 10-27,*,23,39,58.97,199,1,1,70.4,5.10,4.46,2,11,5.50,0,0,0,0,,0,0,0
92,2006,14,2006-12-17,30-268,OAK,,STL,L 0-20,*,11,19,57.89,98,0,1,49.9,5.16,2.79,2,10,5.00,0,0,0,0,,0,0,0
93,2006,16,2006-12-31,30-282,OAK,@,NYJ,L 3-23,*,15,26,57.69,136,0,1,55.9,5.23,3.50,1,0,0.00,0,0,0,0,,0,0,0
,,,93 Games,,,,,40-53-0,,1673,2963,56.46,20261,123,92,78.5,6.84,6.27,362,1534,4.24,13,3,1,1,1.00,0,13,78
