
15,1993,6,1993-10-25,30-230,MIN,@,CHI,W 19-12,,0,0,,0,0,0,,,,1,-2,-2.00,0
16,1993,7,1993-10-31,30-236,MIN,,DET,L 27-30,,25,37,67.57,234,2,1,91.5,6.32,6.19,1,0,0.00,0
17,1993,8,1993-11-07,30-243,MIN,,SDG,L 17-30,*,29,47,61.70,347,1,1,82.5,7.38,6.85,0,0,,0
18,1993,9,1993-11-14,30-250,MIN,@,DEN,W 26-23,*,19,37,51.35,366,2,1,92.8,9.89,9.76,2,-1,-0.50,0
19,1993,10,1993-11-21,30-257,MIN,@,TAM,L 10-23,*,15,34,44.12,161,1,2,43.9,4.74,2.68,1,6,6.00,0
20,1993,11,1993-11-28,30-264,MIN,,NOR,L 14-17,*,16,26,61.54,208,2,1,96.3,8.00,7.81,1,1,1.00,0
21,1993,13,1993-12-12,30-278,MIN,,DAL,L 20-37,,7,7,100.00,61,1,0,142.6,8.71,11.57,0,0,,0
22,1993,14,1993-12-19,30-285,MIN,@,GNB,W 21-17,,0,0,,0,0,0,,,,2,-2,-1.00,0
23,1993,15,1993-12-26,30-292,MIN,,KAN,W 30-10,,0,0,,0,0,0,,,,0,0,,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD
24,1994,16,1994-12-26,31-292,MIN,,SFO,W 21-14,*,16,34,47.06,156,0,1,48.2,4.59,3.26,3,2,0.67,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD
25,1996,1,1996-09-01,33-176,SDG,,SEA,W 29-7,,1,1,100.00,7,0,0,95.8,7.00,7.00,0,0,,0
26,1996,2,1996-09-08,33-183,SDG,,CIN,W 27-14,,0,1,0.00,0,0,1,0.0,0.00,-45.00,1,-1,-1.00,0
27,1996,3,1996-09-15,33-190,SDG,@,GNB,L 10-42,,2,4,50.00,14,0,0,58.3,3.50,3.50,0,0,,0
28,1996,4,1996-09-22,33-197,SDG,@,OAK,W 40-34,,0,0,,0,0,0,,,,1,-1,-1.00,0
29,1996,5,1996-09-29,33-204,SDG,,KAN,W 22-19,,0,0,,0,0,0,,,,0,0,,0
30,1996,6,1996-10-06,33-211,SDG,@,DEN,L 17-28,,1,1,100.00,0,0,0,79.2,0.00,0.00,0,0,,0
31,1996,7,1996-10-21,33-226,SDG,,OAK,L 14-23,,22,35,62.86,252,2,1,91.6,7.20,7.06,1,0,0.00,0
32,1996,8,1996-10-27,33-232,SDG,@,SEA,L 13-32,*,21,43,48.84,291,1,4,40.0,6.77,3.05,0,0,,0
33,1996,9,1996-11-03,33-239,SDG,@,IND,W 26-19,*,19,31,61.29,237,2,0,106.5,7.65,8.94,1,1,1.00,0
34,1996,10,1996-11-11,33-247,SDG,,DET,W 27-21,,0,0,,0,0,0,,,,0,0,,0
35,1996,11,1996-11-17,33-253,SDG,,TAM,L 17-25,,0,0,,0,0,0,,,,0,0,,0
36,1996,12,1996-11-24,33-260,SDG,@,KAN,W 28-14,,0,0,,0,0,0,,,,0,0,,0
37,1996,13,1996-12-01,33-267,SDG,,NWE,L 7-45,,6,16,37.50,58,0,1,22.4,3.63,0.81,0,0,,0
38,1996,14,1996-12-08,33-274,SDG,@,PIT,L 3-16,*,10,29,34.48,125,0,1,34.4,4.31,2.76,2,15,7.50,0
39,1996,15,1996-12-14,33-280,SDG,@,CHI,L 14-27,,0,0,,0,0,0,,,,0,0,,0
40,1996,16,1996-12-22,33-288,SDG,,DEN,W 16-10,,0,0,,0,0,0,,,,0,0,,0
,,,40 Games,,,,,24-16-0,,318,577,55.11,3824,19,19,72.9,6.63,5.80,30,15,0.50,0
