
24,2007,8,2007-10-28,24-358,CHI,,DET,L 7-16,2,1,19,19.00,0,2,-6,-3.00,0,1,20,20.00,0,2,44,22.00,0,0,0,0.0,0,0
25,2007,9,2007-11-11,25-007,CHI,@,OAK,W 17-6,2,1,-2,-2.00,0,0,0,,0,2,34,17.00,0,6,14,2.33,0,0,0,0.0,0,0
26,2007,10,2007-11-18,25-014,CHI,@,SEA,L 23-30,3,0,0,,0,1,-6,-6.00,0,4,116,29.00,0,0,0,,0,0,0,0.0,0,0
27,2007,11,2007-11-25,25-021,CHI,,DEN,W 37-34,1,1,1,1.00,0,0,0,,0,5,151,30.20,1,5,81,16.20,1,2,12,0.0,0,0
28,2007,12,2007-12-02,25-028,CHI,,NYG,L 16-21,3,1,-4,-4.00,0,1,1,1.00,0,1,19,19.00,0,3,16,5.33,0,0,0,0.0,0,0
29,2007,13,2007-12-06,25-032,CHI,@,WAS,L 16-24,8,5,67,13.40,0,0,0,,0,4,60,15.00,0,1,16,16.00,0,0,0,0.0,0,0
30,2007,14,2007-12-17,25-043,CHI,@,MIN,L 13-20,6,4,28,7.00,0,1,-1,-1.00,0,3,44,14.67,0,4,29,7.25,0,0,0,0.0,0,0
31,2007,15,2007-12-23,25-049,CHI,,GNB,W 35-7,0,0,0,,0,0,0,,0,1,-1,-1.00,0,0,0,,0,0,0,0.0,0,0
32,2007,16,2007-12-30,25-056,CHI,,NOR,W 33-25,4,2,65,32.50,1,0,0,,0,3,42,14.00,0,1,64,64.00,1,2,12,0.0,0,0
,,,,,,,,,Receiving,Receiving,Receiving,Receiving,Receiving,Rushing,Rushing,Rushing,Rushing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,Att,Yds,Y/A,TD,Rt,Yds,Y/Rt,TD,Ret,Yds,Y/R,TD,TD,Pts,Sk,Tkl,Ast
33,2008,1,2008-09-07,25-308,CHI,@,IND,W 29-13,2,1,7,7.00,0,0,0,,0,3,55,18.33,0,1,25,25.00,0,0,0,0.0,0,0
34,2008,2,2008-09-14,25-315,CHI,@,CAR,L 17-20,1,1,6,6.00,0,0,0,,0,3,65,21.67,0,2,9,4.50,0,0,0,0.0,0,0
35,2008,4,2008-09-28,25-329,CHI,,PHI,W 24-20,5,3,27,9.00,1,1,15,15.00,0,3,99,33.00,0,4,1,0.25,0,1,6,0.0,0,0
36,2008,5,2008-10-05,25-336,CHI,@,DET,W 34-7,6,5,66,13.20,1,0,0,,0,2,38,19.00,0,4,24,6.00,0,1,6,0.0,0,0
37,2008,6,2008-10-12,25-343,CHI,@,ATL,L 20-22,10,6,87,14.50,0,0,0,,0,3,60,20.00,0,0,0,,0,0,0,0.0,0,0
38,2008,7,2008-10-19,25-350,CHI,,MIN,W 48-41,2,2,22,11.00,0,0,0,,0,2,36,18.00,0,0,0,,0,0,0,0.0,0,0
39,2008,8,2008-11-02,25-364,CHI,,DET,W 27-23,5,3,42,14.00,0,2,11,5.50,0,4,65,16.25,0,2,21,10.50,0,0,0,0.0,0,0
40,2008,9,2008-11-09,26-005,CHI,,TEN,L 14-21,8,4,54,13.50,0,0,0,,0,4,99,24.75,0,2,13,6.50,0,0,0,0.0,0,0
41,2008,10,2008-11-16,26-012,CHI,@,GNB,L 3-37,5,1,7,7.00,0,0,0,,0,5,114,22.80,0,1,7,7.00,0,0,0,0.0,0,0
42,2008,11,2008-11-23,26-019,CHI,@,STL,W 27-3,7,5,57,11.40,0,2,32,16.00,0,0,0,,0,4,26,6.50,0,0,0,0.0,0,0
43,2008,12,2008-11-30,26-026,CHI,@,MIN,L 14-34,8,3,67,22.33,1,1,3,3.00,0,2,48,24.00,0,3,12,4.00,0,1,6,0.0,1,0
44,2008,13,2008-12-07,26-033,CHI,,JAX,W 23-10,10,5,80,16.00,0,0,0,,0,0,0,,0,3,22,7.33,0,0,0,0.0,0,0
45,2008,14,2008-12-11,26-037,CHI,,NOR,W 27-24,6,4,46,11.50,0,0,0,,0,0,0,,0,2,-2,-1.00,0,0,0,0.0,0,0
46,2008,15,2008-12-22,26-048,CHI,,GNB,W 20-17,8,2,12,6.00,0,0,0,,0,0,0,,0,3,40,13.33,0,0,0,0.0,0,0
47,2008,16,2008-12-28,26-054,CHI,@,HOU,L 24-31,8,6,85,14.17,0,0,0,,0,0,0,,0,1,0,0.00,0,0,0,0.0,0,0
,,,,,,,,,Receiving,Receiving,Receiving,Receiving,Receiving,Rushing,Rushing,Rushing,Rushing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,Att,Yds,Y/A,TD,Rt,Yds,Y/Rt,TD,Ret,Yds,Y/R,TD,TD,Pts,Sk,Tkl,Ast
48,2009,1,2009-09-13,26-313,CHI,@,GNB,L 15-21,4,4,90,22.50,1,0,0,,0,1,26,26.00,0,2,15,7.50,0,1,6,0.0,0,0
49,2009,2,2009-09-20,26-320,CHI,,PIT,W 17-14,7,4,21,5.25,0,0,0,,0,0,0,,0,2,14,7.00,0,0,0,0.0,0,0
50,2009,3,2009-09-27,26-327,CHI,@,SEA,W 25-19,8,5,76,15.20,1,0,0,,0,0,0,,0,1,9,9.00,0,1,6,0.0,0,0
51,2009,4,2009-10-04,26-334,CHI,,DET,W 48-24,1,1,2,2.00,0,0,0,,0,0,0,,0,1,24,24.00,0,0,0,0.0,0,0
52,2009,5,2009-10-18,26-348,CHI,@,ATL,L 14-21,10,6,83,13.83,0,2,11,5.50,0,0,0,,0,3,54,18.00,0,0,0,0.0,0,0
53,2009,6,2009-10-25,26-355,CHI,@,CIN,L 10-45,9,8,101,12.63,1,0,0,,0,0,0,,0,0,0,,0,1,6,0.0,0,0
54,2009,7,2009-11-01,26-362,CHI,,CLE,W 30-6,8,7,81,11.57,0,1,-5,-5.00,0,0,0,,0,4,47,11.75,0,0,0,0.0,0,0
55,2009,8,2009-11-08,27-004,CHI,,ARI,L 21-41,12,6,94,15.67,0,2,-3,-1.50,0,0,0,,0,2,2,1.00,0,0,0,0.0,0,0
56,2009,9,2009-11-12,27-008,CHI,@,SFO,L 6-10,14,7,48,6.86,0,0,0,,0,0,0,,0,2,4,2.00,0,0,0,0.0,0,0
57,2009,10,2009-11-22,27-018,CHI,,PHI,L 20-24,9,4,18,4.50,0,0,0,,0,0,0,,0,3,16,5.33,0,0,0,0.0,0,0
58,2009,11,2009-11-29,27-025,CHI,@,MIN,L 10-36,2,1,20,20.00,0,0,0,,0,0,0,,0,2,4,2.00,0,0,0,0.0,0,0
59,2009,12,2009-12-06,27-032,CHI,,STL,W 17-9,3,1,48,48.00,0,1,-4,-4.00,0,0,0,,0,1,-3,-3.00,0,0,0,0.0,0,0
60,2009,16,2010-01-03,27-060,CHI,@,DET,W 37-23,4,3,75,25.00,0,0,0,,0,6,130,21.67,0,1,1,1.00,0,0,0,0.0,0,0
,,,,,,,,,Receiving,Receiving,Receiving,Receiving,Receiving,Rushing,Rushing,Rushing,Rushing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,Att,Yds,Y/A,TD,Rt,Yds,Y/Rt,TD,Ret,Yds,Y/R,TD,TD,Pts,Sk,Tkl,Ast
61,2010,1,2010-09-12,27-312,CHI,,DET,W 19-14,1,1,17,17.00,0,0,0,,0,0,0,,0,5,17,3.40,0,0,0,0.0,0,0
62,2010,2,2010-09-19,27-319,CHI,@,DAL,W 27-20,6,4,77,19.25,1,0,0,,0,0,0,,0,1,-5,-5.00,0,1,6,0.0,0,0
63,2010,3,2010-09-27,27-327,CHI,,GNB,W 20-17,5,1,16,16.00,0,0,0,,0,0,0,,0,3,93,31.00,1,1,6,0.0,0,0
64,2010,4,2010-10-03,27-333,CHI,@,NYG,L 3-17,5,3,16,5.33,0,1,11,11.00,0,0,0,,0,2,6,3.00,0,0,0,0.0,0,0
65,2010,5,2010-10-10,27-340,CHI,@,CAR,W 23-6,5,2,0,0.00,0,1,10,10.00,0,0,0,,0,3,68,22.67,0,0,0,0.0,0,0
66,2010,6,2010-10-17,27-347,CHI,,SEA,L 20-23,3,2,26,13.00,0,0,0,,0,0,0,,0,2,93,46.50,1,1,6,0.0,0,0
67,2010,7,2010-10-24,27-354,CHI,,WAS,L 14-17,8,5,30,6.00,0,2,5,2.50,0,0,0,,0,1,12,12.00,0,0,0,0.0,1,0
68,2010,8,2010-11-07,28-003,CHI,@,BUF,W 22-19,3,2,23,11.50,0,1,-1,-1.00,0,0,0,,0,1,3,3.00,0,0,0,0.0,0,0
69,2010,9,2010-11-14,28-010,CHI,,MIN,W 27-13,6,4,38,9.50,1,0,0,,0,2,100,50.00,0,2,47,23.50,0,1,6,0.0,0,0
70,2010,10,2010-11-18,28-014,CHI,@,MIA,W 16-0,5,4,41,10.25,0,0,0,,0,0,0,,0,4,27,6.75,0,0,0,0.0,0,0
71,2010,11,2010-11-28,28-024,CHI,,PHI,W 31-26,6,3,86,28.67,0,1,0,0.00,0,3,78,26.00,0,1,9,9.00,0,0,0,0.0,0,0
72,2010,12,2010-12-05,28-031,CHI,@,DET,W 24-20,3,1,1,1.00,0,1,5,5.00,0,3,56,18.67,0,2,37,18.50,0,0,0,0.0,0,0
73,2010,13,2010-12-12,28-038,CHI,,NWE,L 7-36,4,2,17,8.50,0,0,0,,0,2,74,37.00,0,1,17,17.00,0,0,0,0.0,0,0
74,2010,14,2010-12-20,28-046,CHI,@,MIN,W 40-14,3,2,23,11.50,1,0,0,,0,1,79,79.00,0,2,67,33.50,1,2,12,0.0,0,0
75,2010,15,2010-12-26,28-052,CHI,,NYJ,W 38-34,5,3,48,16.00,1,0,0,,0,1,40,40.00,0,1,38,38.00,0,1,6,0.0,0,0
76,2010,16,2011-01-02,28-059,CHI,@,GNB,L 3-10,5,1,16,16.00,0,0,0,,0,0,0,,0,2,35,17.50,0,0,0,0.0,0,0
,,,,,,,,,Receiving,Receiving,Receiving,Receiving,Receiving,Rushing,Rushing,Rushing,Rushing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,Att,Yds,Y/A,TD,Rt,Yds,Y/Rt,TD,Ret,Yds,Y/R,TD,TD,Pts,Sk,Tkl,Ast
77,2011,1,2011-09-11,28-311,CHI,,ATL,W 30-12,5,3,60,20.00,0,0,0,,0,3,53,17.67,0,1,14,14.00,0,0,0,0.0,0,0
78,2011,2,2011-09-18,28-318,CHI,@,NOR,L 13-30,9,1,17,17.00,0,0,0,,0,2,47,23.50,0,1,-4,-4.00,0,0,0,0.0,0,0
79,2011,3,2011-09-25,28-325,CHI,,GNB,L 17-27,5,3,62,20.67,0,0,0,,0,1,24,24.00,0,1,21,21.00,0,0,0,0.0,0,0
80,2011,4,2011-10-02,28-332,CHI,,CAR,W 34-29,2,0,0,,0,0,0,,0,2,73,36.50,0,1,69,69.00,1,0,6,0.0,0,0
81,2011,5,2011-10-10,28-340,CHI,@,DET,L 13-24,7,5,32,6.40,0,0,0,,0,4,84,21.00,0,1,1,1.00,0,0,0,0.0,0,0
82,2011,6,2011-10-16,28-346,CHI,,MIN,W 39-10,7,5,91,18.20,1,0,0,,0,2,107,53.50,1,1,27,27.00,0,1,12,0.0,0,0
83,2011,7,2011-10-23,28-353,CHI,@,TAM,W 24-18,9,4,46,11.50,0,1,-6,-6.00,0,1,14,14.00,0,5,33,6.60,0,0,0,0.0,0,0
84,2011,8,2011-11-07,29-003,CHI,@,PHI,W 30-24,5,1,12,12.00,0,0,0,,0,3,30,10.00,0,1,19,19.00,0,0,0,0.0,0,0
85,2011,9,2011-11-13,29-009,CHI,,DET,W 37-13,0,0,0,,0,0,0,,0,0,0,,0,3,122,40.67,1,0,6,0.0,0,0
86,2011,10,2011-11-20,29-016,CHI,,SDG,W 31-20,0,0,0,,0,0,0,,0,3,48,16.00,0,2,59,29.50,0,0,0,0.0,0,0
87,2011,11,2011-11-27,29-023,CHI,@,OAK,L 20-25,0,0,0,,0,0,0,,0,2,39,19.50,0,2,7,3.50,0,0,0,0.0,0,0
88,2011,12,2011-12-04,29-030,CHI,,KAN,L 3-10,4,3,35,11.67,0,0,0,,0,1,23,23.00,0,3,39,13.00,0,0,0,0.0,0,0
89,2011,13,2011-12-11,29-037,CHI,@,DEN,L 10-13,1,0,0,,0,0,0,,0,1,25,25.00,0,2,36,18.00,0,0,0,0.0,0,0
90,2011,14,2011-12-18,29-044,CHI,,SEA,L 14-38,0,0,0,,0,0,0,,0,1,17,17.00,0,0,0,,0,0,0,0.0,0,0
91,2011,15,2011-12-25,29-051,CHI,@,GNB,L 21-35,0,0,0,,0,0,0,,0,5,117,23.40,0,2,7,3.50,0,0,0,0.0,0,0
92,2011,16,2012-01-01,29-058,CHI,@,MIN,W 17-13,2,1,14,14.00,0,0,0,,0,2,22,11.00,0,2,4,2.00,0,0,0,0.0,0,0
,,,,,,,,,Receiving,Receiving,Receiving,Receiving,Receiving,Rushing,Rushing,Rushing,Rushing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,Att,Yds,Y/A,TD,Rt,Yds,Y/Rt,TD,Ret,Yds,Y/R,TD,TD,Pts,Sk,Tkl,Ast
93,2012,1,2012-09-09,29-310,CHI,,IND,W 41-21,2,2,27,13.50,0,1,-4,-4.00,0,2,49,24.50,0,1,23,23.00,0,0,0,0.0,0,0
94,2012,2,2012-09-13,29-314,CHI,@,GNB,L 10-23,1,0,0,,0,0,0,,0,2,57,28.50,0,2,8,4.00,0,0,0,0.0,0,0
95,2012,3,2012-09-23,29-324,CHI,,STL,W 23-6,2,0,0,,0,1,8,8.00,0,3,85,28.33,0,3,39,13.00,0,0,0,0.0,0,0
96,2012,4,2012-10-01,29-332,CHI,@,DAL,W 34-18,4,3,38,12.67,1,0,0,,0,2,50,25.00,0,1,8,8.00,0,1,6,0.0,0,0
97,2012,5,2012-10-07,29-338,CHI,@,JAX,W 41-3,4,2,49,24.50,0,0,0,,0,1,28,28.00,0,4,8,2.00,0,0,0,0.0,0,0
98,2012,6,2012-10-22,29-353,CHI,,DET,W 13-7,6,3,38,12.67,0,0,0,,0,0,0,,0,1,5,5.00,0,0,0,0.0,0,0
99,2012,7,2012-10-28,29-359,CHI,,CAR,W 23-22,2,1,5,5.00,0,0,0,,0,0,0,,0,2,11,5.50,0,0,0,0.0,0,0
100,2012,8,2012-11-04,30-000,CHI,@,TEN,W 51-20,2,2,19,9.50,0,0,0,,0,1,26,26.00,0,5,69,13.80,0,0,0,0.0,0,0
101,2012,9,2012-11-11,30-007,CHI,,HOU,L 6-13,4,2,4,2.00,0,0,0,,0,2,38,19.00,0,3,31,10.33,0,0,0,0.0,0,0
102,2012,10,2012-11-19,30-015,CHI,@,SFO,L 7-32,4,3,23,7.67,0,0,0,,0,5,126,25.20,0,3,-1,-0.33,0,0,0,0.0,0,0
103,2012,11,2012-11-25,30-021,CHI,,MIN,W 28-10,0,0,0,,0,0,0,,0,0,0,,0,1,6,6.00,0,0,0,0.0,0,0
104,2012,13,2012-12-09,30-035,CHI,@,MIN,L 14-21,8,5,39,7.80,0,0,0,,0,0,0,,0,5,58,11.60,0,0,0,0.0,0,0
105,2012,14,2012-12-16,30-042,CHI,,GNB,L 13-21,1,0,0,,0,0,0,,0,2,63,31.50,0,3,42,14.00,0,0,0,0.0,0,0
106,2012,15,2012-12-23,30-049,CHI,@,ARI,W 28-13,0,0,0,,0,0,0,,0,1,40,40.00,0,3,18,6.00,0,0,0,0.0,0,0
107,2012,16,2012-12-30,30-056,CHI,@,DET,W 26-24,0,0,0,,0,1,2,2.00,0,3,59,19.67,0,3,6,2.00,0,0,0,0.0,0,0
,,,,,,,,,Receiving,Receiving,Receiving,Receiving,Receiving,Rushing,Rushing,Rushing,Rushing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,Att,Yds,Y/A,TD,Rt,Yds,Y/Rt,TD,Ret,Yds,Y/R,TD,TD,Pts,Sk,Tkl,Ast
108,2013,1,2013-09-08,30-308,CHI,,CIN,W 24-21,0,0,0,,0,0,0,,0,1,31,31.00,0,2,1,0.50,0,0,0,0.0,0,0
109,2013,2,2013-09-15,30-315,CHI,,MIN,W 31-30,0,0,0,,0,0,0,,0,5,249,49.80,0,0,0,,0,0,0,0.0,0,0
110,2013,3,2013-09-22,30-322,CHI,@,PIT,W 40-23,0,0,0,,0,0,0,,0,2,26,13.00,0,0,0,,0,0,0,0.0,0,0
111,2013,4,2013-09-29,30-329,CHI,@,DET,L 32-40,0,0,0,,0,0,0,,0,6,147,24.50,0,2,17,8.50,0,0,0,0.0,0,0
112,2013,5,2013-10-06,30-336,CHI,,NOR,L 18-26,0,0,0,,0,0,0,,0,2,49,24.50,0,1,17,17.00,0,0,0,0.0,0,0
113,2013,6,2013-10-10,30-340,CHI,,NYG,W 27-21,0,0,0,,0,0,0,,0,3,73,24.33,0,1,0,0.00,0,0,0,0.0,0,0
114,2013,7,2013-10-20,30-350,CHI,@,WAS,L 41-45,0,0,0,,0,0,0,,0,2,40,20.00,0,3,85,28.33,1,0,6,0.0,0,0
115,2013,8,2013-11-04,31-000,CHI,@,GNB,W 27-20,0,0,0,,0,0,0,,0,4,90,22.50,0,1,23,23.00,0,0,0,0.0,0,0
116,2013,9,2013-11-10,31-006,CHI,,DET,L 19-21,0,0,0,,0,0,0,,0,4,114,28.50,0,1,16,16.00,0,0,0,0.0,0,0
117,2013,10,2013-11-17,31-013,CHI,,BAL,W 23-20,0,0,0,,0,0,0,,0,1,28,28.00,0,1,0,0.00,0,0,0,0.0,0,0
118,2013,11,2013-11-24,31-020,CHI,@,STL,L 21-42,0,0,0,,0,0,0,,0,4,90,22.50,0,1,0,0.00,0,0,0,0.0,0,0
119,2013,12,2013-12-01,31-027,CHI,@,MIN,L 20-23,0,0,0,,0,0,0,,0,2,78,39.00,0,2,8,4.00,0,0,0,0.0,0,0
120,2013,13,2013-12-09,31-035,CHI,,DAL,W 45-28,0,0,0,,0,0,0,,0,2,52,26.00,0,1,19,19.00,0,0,0,0.0,0,0
121,2013,14,2013-12-15,31-041,CHI,@,CLE,W 38-31,0,0,0,,0,0,0,,0,3,105,35.00,0,1,21,21.00,0,0,0,0.0,0,0
122,2013,15,2013-12-22,31-048,CHI,@,PHI,L 11-54,0,0,0,,0,0,0,,0,6,143,23.83,0,0,0,,0,0,0,0.0,0,0
123,2013,16,2013-12-29,31-055,CHI,,GNB,L 28-33,0,0,0,,0,0,0,,0,5,121,24.20,0,1,49,49.00,0,0,0,0.0,0,0
,,,,,,,,,Receiving,Receiving,Receiving,Receiving,Receiving,Rushing,Rushing,Rushing,Rushing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,Att,Yds,Y/A,TD,Rt,Yds,Y/Rt,TD,Ret,Yds,Y/R,TD,TD,Pts,Sk,Tkl,Ast
124,2014,1,2014-09-07,31-307,ATL,,NOR,W 37-34,6,5,99,19.80,0,0,0,,0,1,21,21.00,0,1,1,1.00,0,0,0,0.0,0,0
125,2014,2,2014-09-14,31-314,ATL,@,CIN,L 10-24,1,1,2,2.00,0,0,0,,0,4,118,29.50,0,1,7,7.00,0,0,0,0.0,0,0
126,2014,3,2014-09-18,31-318,ATL,,TAM,W 56-14,1,1,25,25.00,0,1,20,20.00,1,1,29,29.00,0,3,68,22.67,1,1,12,0.0,1,0
127,2014,4,2014-09-28,31-328,ATL,@,MIN,L 28-41,7,5,70,14.00,1,0,0,,0,3,62,20.67,0,1,16,16.00,0,1,6,0.0,0,0
128,2014,5,2014-10-05,31-335,ATL,@,NYG,L 20-30,4,2,16,8.00,0,1,3,3.00,0,3,60,20.00,0,2,23,11.50,0,0,0,0.0,0,0
129,2014,6,2014-10-12,31-342,ATL,,CHI,L 13-27,1,1,23,23.00,0,0,0,,0,2,44,22.00,0,2,10,5.00,0,0,0,0.0,0,0
130,2014,7,2014-10-19,31-349,ATL,@,BAL,L 7-29,5,3,28,9.33,0,0,0,,0,3,55,18.33,0,1,6,6.00,0,0,0,0.0,0,0
131,2014,8,2014-10-26,31-356,ATL,,DET,L 21-22,0,0,0,,0,0,0,,0,2,44,22.00,0,1,20,20.00,0,0,0,0.0,0,0
132,2014,9,2014-11-09,32-005,ATL,@,TAM,W 27-17,4,1,5,5.00,0,1,0,0.00,0,4,106,26.50,0,0,0,,0,0,0,0.0,0,0
133,2014,10,2014-11-16,32-012,ATL,@,CAR,W 19-17,3,3,34,11.33,0,1,9,9.00,0,1,19,19.00,0,0,0,,0,0,0,0.0,0,0
134,2014,11,2014-11-23,32-019,ATL,,CLE,L 24-26,6,4,50,12.50,0,0,0,,0,4,84,21.00,0,1,12,12.00,0,0,0,0.0,0,0
135,2014,12,2014-11-30,32-026,ATL,,ARI,W 29-18,4,1,10,10.00,0,1,4,4.00,0,3,91,30.33,0,2,68,34.00,0,0,0,0.0,0,0
136,2014,13,2014-12-08,32-034,ATL,@,GNB,L 37-43,2,0,0,,0,1,0,0.00,0,6,158,26.33,0,0,0,,0,0,0,0.0,0,0
137,2014,14,2014-12-14,32-040,ATL,,PIT,L 20-27,6,5,85,17.00,1,0,0,,0,3,81,27.00,0,1,7,7.00,0,1,6,0.0,0,0
138,2014,15,2014-12-21,32-047,ATL,@,NOR,W 30-14,3,2,25,12.50,0,0,0,,0,2,49,24.50,0,2,2,1.00,0,0,0,0.0,0,0
